episode,episode_reward,nb_steps,duration,loss,mae,mean_q,mean_eps,ale.lives,reward_min,reward_max
188,7.0,136178,,0.016217155,1.7637477,2.19752,0.5109039999999999,2.1020408163265305,0.0,1.0
189,7.0,136788,,0.01824011,1.7488327,2.1762338,0.5086648,1.9,0.0,1.0
190,9.0,137456,,0.018496128,1.7672715,2.201738,0.506368,1.6901197604790419,0.0,1.0
191,12.0,138327,,0.017897954,1.7398683,2.1681824,0.503596,2.1446613088404134,0.0,1.0
192,8.0,139023,,0.017060682,1.7300243,2.1546726,0.5007735999999999,2.038793103448276,0.0,1.0
193,13.0,139803,,0.0159468,1.7048059,2.125552,0.4981168,2.3897435897435897,0.0,1.0
194,10.0,140286,,0.016413005,1.7327213,2.1601722,0.4958416,2.070393374741201,0.0,1.0
195,5.0,140980,,0.018242497,1.718485,2.1417186,0.4937248,1.6671469740634006,0.0,1.0
196,11.0,141645,,0.018242273,1.7432985,2.170431,0.4912768,2.249624060150376,0.0,1.0
197,17.0,142917,,0.01553139,1.7159516,2.1349459,0.4877847999999999,2.240566037735849,0.0,1.0
198,9.0,143425,,0.018002985,1.7424773,2.1706014,0.48458080000000003,1.954724409448819,0.0,1.0
199,10.0,144221,,0.013486746,1.7228191,2.1437669,0.4822336,2.0829145728643215,0.0,1.0
200,9.0,144846,,0.018604789,1.7171869,2.13849,0.47967759999999987,2.2176,0.0,1.0
201,13.0,145943,,0.017841082,1.7718858,2.2050052,0.47658160000000005,1.561531449407475,0.0,1.0
202,5.0,146465,,0.015027566,1.7671437,2.1971998,0.4736656,2.1628352490421454,0.0,1.0
203,11.0,147126,,0.016029093,1.7584091,2.1868217,0.4715344,1.9773071104387292,0.0,1.0
204,20.0,148053,,0.014954078,1.7484603,2.1725388,0.468676,2.274002157497303,0.0,1.0
205,4.0,148410,,0.014384819,1.7641652,2.1903403,0.46636479999999997,2.19327731092437,0.0,1.0
206,23.0,149496,,0.014507894,1.750716,2.1774597,0.4637728,1.850828729281768,0.0,1.0
207,20.0,150437,,0.016788684,1.7762003,2.205473,0.4601224,2.587672688629118,0.0,1.0
208,17.0,151430,,0.015562142,1.7976878,2.2314842,0.4566376,2.0312185297079557,0.0,1.0
209,11.0,152204,,0.017934544,1.7971371,2.2316082,0.4534624,2.2622739018087854,0.0,1.0
210,5.0,152651,,0.017941786,1.7902269,2.2234175,0.4512664,2.2527964205816553,0.0,1.0
211,10.0,153380,,0.0157659,1.7936138,2.2295232,0.44914960000000004,2.157750342935528,0.0,1.0
212,11.0,154084,,0.015996229,1.7938641,2.2246482,0.44657199999999997,2.481534090909091,0.0,1.0
213,10.0,154772,,0.013133798,1.7756777,2.2037911,0.4440664,1.8590116279069768,0.0,1.0
214,5.0,155132,,0.012117988,1.8102982,2.2453492,0.44217999999999996,2.058333333333333,0.0,1.0
215,5.0,155654,,0.016524034,1.828063,2.2664843,0.44058879999999995,1.8735632183908046,0.0,1.0
216,6.0,156119,,0.019652821,1.813063,2.2465057,0.43881040000000004,2.18494623655914,0.0,1.0
217,5.0,156505,,0.0156349,1.8129326,2.249625,0.4372768,2.0414507772020727,0.0,1.0
218,6.0,157034,,0.016963627,1.8316429,2.2696009,0.43562799999999996,2.007561436672968,0.0,1.0
219,7.0,157526,,0.01637493,1.8457838,2.2860885,0.43379199999999996,2.0203252032520327,0.0,1.0
220,9.0,158196,,0.014405896,1.8397571,2.2813776,0.431704,2.511940298507463,0.0,1.0
221,14.0,159166,,0.015096491,1.8258479,2.264175,0.42875199999999997,2.6402061855670103,0.0,1.0
222,9.0,159707,,0.018877933,1.8515725,2.2957602,0.42603040000000003,2.0942698706099816,0.0,1.0
223,5.0,160228,,0.016002111,1.8343853,2.274665,0.42412239999999995,2.143953934740883,0.0,1.0
224,6.0,160932,,0.014365402,1.8327228,2.2714782,0.42191919999999994,1.7769886363636365,0.0,1.0
225,6.0,161313,,0.014010725,1.8427405,2.282319,0.41996079999999997,2.2992125984251968,0.0,1.0
226,17.0,162276,,0.014541317,1.8435234,2.2858465,0.41754159999999996,2.469366562824507,0.0,1.0
227,16.0,163232,,0.015251663,1.853111,2.2963178,0.4140927999999999,1.9246861924686192,0.0,1.0
228,18.0,164214,,0.014997824,1.8553824,2.2996266,0.4106008,2.0427698574338087,0.0,1.0
229,21.0,165098,,0.016006317,1.8652282,2.3121614,0.4072384,2.4490950226244346,0.0,1.0
230,5.0,165487,,0.014803226,1.9091321,2.3665907,0.40494879999999994,2.2493573264781492,0.0,1.0
231,14.0,166204,,0.019270362,1.9264456,2.3859499,0.4029616,2.0613668061366806,0.0,1.0
232,7.0,166871,,0.013072199,1.9056809,2.364013,0.40047040000000006,1.9910044977511245,0.0,1.0
233,6.0,167309,,0.019387187,1.9240271,2.3826747,0.39847599999999994,2.1689497716894977,0.0,1.0
234,26.0,168701,,0.015625702,1.9090157,2.36427,0.3951784,1.269396551724138,0.0,1.0
235,19.0,169564,,0.018880028,1.9394213,2.400879,0.3911248,1.9721900347624566,0.0,1.0
236,8.0,170105,,0.01604218,1.95445,2.4215279,0.3885976,1.9648798521256932,0.0,1.0
237,6.0,170546,,0.016826393,1.9833661,2.454325,0.3868264,2.256235827664399,0.0,1.0
238,11.0,171263,,0.017968832,1.9526416,2.418744,0.3847456,1.797768479776848,0.0,1.0
239,12.0,172046,,0.013004192,1.951781,2.4160132,0.38204559999999993,2.3793103448275863,0.0,1.0
240,4.0,172390,,0.015228503,1.9635609,2.430691,0.3800152,2.072674418604651,0.0,1.0
241,11.0,173026,,0.01894176,1.9385782,2.399304,0.3782512,2.259433962264151,0.0,1.0
242,5.0,173582,,0.018223036,1.9475437,2.4092693,0.3761056,1.6492805755395683,0.0,1.0
243,8.0,174205,,0.016027719,1.9454952,2.404424,0.37398159999999997,2.189406099518459,0.0,1.0
244,5.0,174606,,0.017782379,1.9419737,2.4023795,0.3721384,2.0498753117206983,0.0,1.0
245,1.0,175086,,0.01613847,1.9383944,2.3979642,0.37055439999999995,2.160416666666667,0.0,1.0
246,6.0,175465,,0.016904289,1.9924569,2.4621177,0.36900640000000007,1.9313984168865435,0.0,1.0
247,16.0,176334,,0.01594903,1.9869283,2.4572456,0.36676,1.9298043728423475,0.0,1.0
248,12.0,177063,,0.018478306,1.9560761,2.4180171,0.3638872,2.292181069958848,0.0,1.0
249,20.0,178313,,0.016009742,1.9625092,2.4267187,0.36032319999999995,2.2944,0.0,1.0
250,9.0,179133,,0.016950637,1.9863429,2.455101,0.35659359999999996,1.8853658536585365,0.0,1.0
251,9.0,179846,,0.017248195,1.992623,2.464658,0.35383599999999993,2.409537166900421,0.0,1.0
252,3.0,180193,,0.0148935,2.0222747,2.4999793,0.3519279999999999,2.112391930835735,0.0,1.0
253,9.0,180718,,0.014859743,1.9912095,2.4611883,0.35035839999999996,1.8514285714285714,0.0,1.0
254,12.0,181400,,0.016900122,2.0092947,2.4832752,0.3481912,2.0454545454545454,0.0,1.0
255,15.0,182446,,0.015650302,2.0045645,2.477155,0.34508079999999997,1.7017208413001912,0.0,1.0
256,17.0,183359,,0.018567251,2.006343,2.4807632,0.34155279999999993,1.9967141292442496,0.0,1.0
257,10.0,183949,,0.015804628,1.9955424,2.4637847,0.33884559999999997,2.276271186440678,0.0,1.0
258,15.0,184871,,0.016402544,2.0122323,2.4870052,0.3361239999999999,2.0574837310195226,0.0,1.0
259,5.0,185268,,0.017035007,2.0608313,2.5457509,0.3337552,2.2544080604534007,0.0,1.0
260,5.0,185707,,0.0172898,2.0726624,2.559047,0.33225039999999995,1.8906605922551254,0.0,1.0
261,9.0,186396,,0.016844489,2.0647774,2.5479622,0.33021999999999996,2.1712626995645863,0.0,1.0
262,20.0,187232,,0.017563777,2.0704436,2.557638,0.3274768,2.5095693779904304,0.0,1.0
263,5.0,187757,,0.018120557,2.0791936,2.566703,0.3250216,2.064761904761905,0.0,1.0
264,4.0,188186,,0.017796356,2.090717,2.5777955,0.32330079999999994,2.0,0.0,1.0
265,5.0,188727,,0.017562125,2.063702,2.5474138,0.32155839999999997,1.789279112754159,0.0,1.0
266,10.0,189549,,0.015814692,2.0555587,2.5368807,0.3191031999999999,2.1399026763990268,0.0,1.0
267,12.0,190336,,0.016052255,2.1075442,2.5969012,0.31620879999999996,1.7598475222363406,0.0,1.0
268,7.0,190828,,0.013647486,2.1389952,2.636225,0.31391199999999997,2.136178861788618,0.0,1.0
269,21.0,191883,,0.016476301,2.1425138,2.6429493,0.31112559999999995,2.396208530805687,0.0,1.0
270,6.0,192441,,0.018188065,2.1587803,2.6644886,0.3082168,2.247311827956989,0.0,1.0
271,12.0,193093,,0.017278614,2.1560664,2.6609128,0.30603519999999995,2.0199386503067487,0.0,1.0
272,12.0,194243,,0.016093317,2.1393406,2.635815,0.30279519999999993,2.433913043478261,0.0,1.0
273,10.0,195065,,0.014464282,2.1399682,2.6365108,0.29924559999999994,1.5072992700729928,0.0,1.0
274,7.0,195575,,0.017948655,2.1811626,2.6884646,0.29684799999999995,1.7333333333333334,0.0,1.0
275,8.0,196226,,0.015226107,2.1776276,2.6840296,0.29475999999999997,2.162826420890937,0.0,1.0
