episode,episode_reward,nb_steps,duration,loss,mae,mean_q,mean_eps,ale.lives,reward_min,reward_max
104,6.0,17539,,,,,,1.8538011695906433,0.0,1.0
105,6.0,17664,,,,,,2.08,0.0,1.0
106,19.0,17944,,,,,,1.7607142857142857,0.0,1.0
107,5.0,18041,,,,,,2.2061855670103094,0.0,1.0
108,16.0,18313,,,,,,1.9852941176470589,0.0,1.0
109,14.0,18493,,,,,,1.7666666666666666,0.0,1.0
110,14.0,18782,,,,,,2.162629757785467,0.0,1.0
111,13.0,18968,,,,,,1.7526881720430108,0.0,1.0
112,8.0,19122,,,,,,2.0844155844155843,0.0,1.0
113,6.0,19251,,,,,,1.9922480620155039,0.0,1.0
114,7.0,19382,,,,,,1.9923664122137406,0.0,1.0
115,26.0,19740,,,,,,1.8826815642458101,0.0,1.0
116,15.0,19980,,,,,,1.8458333333333334,0.0,1.0
117,6.0,20116,,,,,,2.0220588235294117,0.0,1.0
118,5.0,20242,,,,,,1.7619047619047619,0.0,1.0
119,7.0,20427,,,,,,1.8432432432432433,0.0,1.0
120,12.0,20621,,,,,,2.3350515463917527,0.0,1.0
121,13.0,20806,,,,,,2.5243243243243243,0.0,1.0
122,5.0,20894,,,,,,2.0113636363636362,0.0,1.0
123,7.0,21025,,,,,,1.8625954198473282,0.0,1.0
124,5.0,21109,,,,,,2.2261904761904763,0.0,1.0
125,10.0,21274,,,,,,1.9393939393939394,0.0,1.0
126,13.0,21445,,,,,,1.8187134502923976,0.0,1.0
127,12.0,21641,,,,,,2.2346938775510203,0.0,1.0
128,18.0,21898,,,,,,2.2840466926070038,0.0,1.0
129,4.0,21985,,,,,,2.0919540229885056,0.0,1.0
130,10.0,22146,,,,,,1.8819875776397517,0.0,1.0
131,6.0,22313,,,,,,2.0239520958083834,0.0,1.0
132,5.0,22465,,,,,,1.9078947368421053,0.0,1.0
133,5.0,22613,,,,,,2.2364864864864864,0.0,1.0
134,9.0,22751,,,,,,2.3115942028985508,0.0,1.0
135,10.0,22958,,,,,,2.256038647342995,0.0,1.0
136,3.0,23051,,,,,,2.043010752688172,0.0,1.0
137,7.0,23179,,,,,,2.1875,0.0,1.0
138,10.0,23355,,,,,,2.0738636363636362,0.0,1.0
139,11.0,23548,,,,,,2.3678756476683938,0.0,1.0
140,10.0,23720,,,,,,1.505813953488372,0.0,1.0
141,7.0,23865,,,,,,2.3655172413793104,0.0,1.0
142,16.0,24142,,,,,,1.9350180505415162,0.0,1.0
143,11.0,24319,,,,,,2.3220338983050848,0.0,1.0
144,10.0,24471,,,,,,2.0526315789473686,0.0,1.0
145,6.0,24588,,,,,,1.9401709401709402,0.0,1.0
146,6.0,24714,,,,,,2.111111111111111,0.0,1.0
147,4.0,24809,,,,,,2.1894736842105265,0.0,1.0
148,17.0,25024,,,,,,2.2837209302325583,0.0,1.0
149,8.0,25150,,,,,,2.0873015873015874,0.0,1.0
150,20.0,25382,,,,,,1.8017241379310345,0.0,1.0
151,10.0,25549,,,,,,2.089820359281437,0.0,1.0
152,17.0,25819,,,,,,2.359259259259259,0.0,1.0
153,7.0,26012,,,,,,1.7305699481865284,0.0,1.0
154,5.0,26142,,,,,,1.7384615384615385,0.0,1.0
155,9.0,26346,,,,,,1.8284313725490196,0.0,1.0
156,11.0,26495,,,,,,1.9395973154362416,0.0,1.0
157,5.0,26603,,,,,,2.1666666666666665,0.0,1.0
158,18.0,26833,,,,,,1.9608695652173913,0.0,1.0
159,23.0,27163,,,,,,2.0515151515151517,0.0,1.0
160,10.0,27329,,,,,,2.427710843373494,0.0,1.0
161,3.0,27439,,,,,,2.272727272727273,0.0,1.0
162,12.0,27628,,,,,,1.9735449735449735,0.0,1.0
163,4.0,27750,,,,,,2.122950819672131,0.0,1.0
164,4.0,27884,,,,,,1.8656716417910448,0.0,1.0
165,9.0,28029,,,,,,1.896551724137931,0.0,1.0
166,6.0,28196,,,,,,1.8323353293413174,0.0,1.0
167,8.0,28365,,,,,,1.727810650887574,0.0,1.0
168,7.0,28506,,,,,,1.9432624113475176,0.0,1.0
169,4.0,28627,,,,,,2.041322314049587,0.0,1.0
170,7.0,28792,,,,,,2.096969696969697,0.0,1.0
171,10.0,28954,,,,,,2.246913580246914,0.0,1.0
172,12.0,29166,,,,,,1.6933962264150944,0.0,1.0
173,8.0,29331,,,,,,1.9878787878787878,0.0,1.0
174,5.0,29487,,,,,,2.1346153846153846,0.0,1.0
175,8.0,29661,,,,,,2.0977011494252875,0.0,1.0
176,6.0,29785,,,,,,2.274193548387097,0.0,1.0
177,15.0,30109,,,,,,1.904320987654321,0.0,1.0
178,13.0,30310,,,,,,1.756218905472637,0.0,1.0
179,6.0,30463,,,,,,2.156862745098039,0.0,1.0
180,14.0,30757,,,,,,1.7959183673469388,0.0,1.0
181,11.0,30924,,,,,,1.844311377245509,0.0,1.0
182,24.0,31210,,,,,,1.8461538461538463,0.0,1.0
183,9.0,31371,,,,,,1.8509316770186335,0.0,1.0
184,9.0,31537,,,,,,2.0843373493975905,0.0,1.0
185,4.0,31682,,,,,,1.8827586206896552,0.0,1.0
186,3.0,31800,,,,,,2.0084745762711864,0.0,1.0
187,7.0,31927,,,,,,1.9921259842519685,0.0,1.0
188,5.0,32077,,,,,,1.8333333333333333,0.0,1.0
189,14.0,32354,,,,,,1.6028880866425992,0.0,1.0
190,7.0,32528,,,,,,2.206896551724138,0.0,1.0
191,8.0,32667,,,,,,2.2517985611510793,0.0,1.0
192,11.0,32841,,,,,,1.7528735632183907,0.0,1.0
193,4.0,32965,,,,,,2.088709677419355,0.0,1.0
194,13.0,33146,,,,,,1.7679558011049723,0.0,1.0
195,16.0,33386,,,,,,2.120833333333333,0.0,1.0
196,12.0,33574,,,,,,1.5106382978723405,0.0,1.0
197,15.0,33739,,,,,,1.8363636363636364,0.0,1.0
198,9.0,33848,,,,,,2.0275229357798166,0.0,1.0
199,6.0,33957,,,,,,1.8623853211009174,0.0,1.0
200,23.0,34294,,,,,,2.083086053412463,0.0,1.0
201,15.0,34509,,,,,,1.8186046511627907,0.0,1.0
202,11.0,34678,,,,,,2.0532544378698225,0.0,1.0
203,5.0,34778,,,,,,2.03,0.0,1.0
204,12.0,34940,,,,,,2.0864197530864197,0.0,1.0
205,13.0,35209,,,,,,1.6245353159851301,0.0,1.0
206,2.0,35323,,,,,,2.192982456140351,0.0,1.0
207,5.0,35458,,,,,,2.2888888888888888,0.0,1.0
208,6.0,35583,,,,,,2.096,0.0,1.0
209,12.0,35745,,,,,,1.7839506172839505,0.0,1.0
210,12.0,36021,,,,,,2.2427536231884058,0.0,1.0
211,9.0,36194,,,,,,1.739884393063584,0.0,1.0
212,13.0,36380,,,,,,1.6451612903225807,0.0,1.0
213,6.0,36541,,,,,,1.8571428571428572,0.0,1.0
214,4.0,36632,,,,,,2.10989010989011,0.0,1.0
215,5.0,36784,,,,,,1.9078947368421053,0.0,1.0
216,5.0,36884,,,,,,2.3,0.0,1.0
217,6.0,37017,,,,,,1.9473684210526316,0.0,1.0
218,3.0,37111,,,,,,2.234042553191489,0.0,1.0
219,18.0,37350,,,,,,2.707112970711297,0.0,1.0
220,5.0,37513,,,,,,2.0306748466257667,0.0,1.0
221,5.0,37604,,,,,,2.021978021978022,0.0,1.0
222,13.0,37839,,,,,,2.557446808510638,0.0,1.0
223,7.0,37991,,,,,,2.1578947368421053,0.0,1.0
224,8.0,38153,,,,,,2.3271604938271606,0.0,1.0
225,19.0,38431,,,,,,1.7949640287769784,0.0,1.0
226,12.0,38643,,,,,,2.3443396226415096,0.0,1.0
227,6.0,38776,,,,,,2.473684210526316,0.0,1.0
228,14.0,38982,,,,,,1.9029126213592233,0.0,1.0
229,7.0,39124,,,,,,1.880281690140845,0.0,1.0
230,3.0,39234,,,,,,1.9272727272727272,0.0,1.0
231,2.0,39337,,,,,,1.9029126213592233,0.0,1.0
232,7.0,39479,,,,,,2.3028169014084505,0.0,1.0
233,9.0,39652,,,,,,2.5028901734104045,0.0,1.0
234,9.0,39813,,,,,,1.8571428571428572,0.0,1.0
235,11.0,40011,,,,,,1.6262626262626263,0.0,1.0
236,9.0,40173,,,,,,2.0864197530864197,0.0,1.0
237,19.0,40423,,,,,,2.236,0.0,1.0
238,7.0,40582,,,,,,2.1446540880503147,0.0,1.0
239,4.0,40706,,,,,,2.0080645161290325,0.0,1.0
240,5.0,40812,,,,,,2.141509433962264,0.0,1.0
241,4.0,40912,,,,,,2.26,0.0,1.0
242,5.0,41007,,,,,,2.263157894736842,0.0,1.0
243,14.0,41244,,,,,,1.9324894514767932,0.0,1.0
244,3.0,41344,,,,,,2.26,0.0,1.0
245,12.0,41619,,,,,,2.36,0.0,1.0
246,23.0,41926,,,,,,1.5504885993485342,0.0,1.0
247,17.0,42165,,,,,,1.99581589958159,0.0,1.0
248,7.0,42382,,,,,,2.488479262672811,0.0,1.0
249,18.0,42719,,,,,,2.6112759643916914,0.0,1.0
250,12.0,42930,,,,,,1.6113744075829384,0.0,1.0
251,3.0,43050,,,,,,2.0833333333333335,0.0,1.0
252,6.0,43169,,,,,,2.0840336134453783,0.0,1.0
253,6.0,43311,,,,,,2.4859154929577465,0.0,1.0
254,5.0,43450,,,,,,2.1079136690647484,0.0,1.0
255,6.0,43597,,,,,,2.163265306122449,0.0,1.0
256,7.0,43761,,,,,,1.7804878048780488,0.0,1.0
257,12.0,43913,,,,,,1.8026315789473684,0.0,1.0
258,8.0,44071,,,,,,2.1012658227848102,0.0,1.0
259,3.0,44193,,,,,,1.7950819672131149,0.0,1.0
260,12.0,44398,,,,,,1.8195121951219513,0.0,1.0
261,3.0,44531,,,,,,2.2030075187969924,0.0,1.0
262,12.0,44696,,,,,,1.8181818181818181,0.0,1.0
263,16.0,44935,,,,,,2.297071129707113,0.0,1.0
264,6.0,45065,,,,,,2.0307692307692307,0.0,1.0
265,11.0,45212,,,,,,2.183673469387755,0.0,1.0
266,9.0,45414,,,,,,2.0594059405940595,0.0,1.0
267,10.0,45552,,,,,,2.0217391304347827,0.0,1.0
268,7.0,45761,,,,,,1.8564593301435406,0.0,1.0
269,2.0,45869,,,,,,2.314814814814815,0.0,1.0
270,8.0,46023,,,,,,1.7987012987012987,0.0,1.0
271,11.0,46174,,,,,,1.8344370860927153,0.0,1.0
272,15.0,46417,,,,,,1.786008230452675,0.0,1.0
273,12.0,46608,,,,,,1.9947643979057592,0.0,1.0
274,9.0,46771,,,,,,2.067484662576687,0.0,1.0
275,4.0,46923,,,,,,2.1578947368421053,0.0,1.0
276,6.0,47073,,,,,,1.94,0.0,1.0
277,9.0,47234,,,,,,2.130434782608696,0.0,1.0
278,6.0,47333,,,,,,2.202020202020202,0.0,1.0
279,5.0,47456,,,,,,1.853658536585366,0.0,1.0
280,7.0,47600,,,,,,1.8958333333333333,0.0,1.0
281,8.0,47745,,,,,,2.1586206896551725,0.0,1.0
282,11.0,47927,,,,,,2.230769230769231,0.0,1.0
283,12.0,48136,,,,,,2.272727272727273,0.0,1.0
284,10.0,48375,,,,,,2.3849372384937237,0.0,1.0
285,5.0,48529,,,,,,1.8311688311688312,0.0,1.0
286,4.0,48626,,,,,,2.2371134020618557,0.0,1.0
287,4.0,48729,,,,,,2.2815533980582523,0.0,1.0
288,12.0,48964,,,,,,1.6297872340425532,0.0,1.0
289,9.0,49123,,,,,,2.188679245283019,0.0,1.0
290,9.0,49290,,,,,,2.1317365269461077,0.0,1.0
291,10.0,49486,,,,,,1.7551020408163265,0.0,1.0
292,11.0,49829,,,,,,1.7026239067055393,0.0,1.0
293,3.0,49922,,,,,,2.032258064516129,0.0,1.0
294,4.0,50016,,0.5672576,1.3754417,2.47533,0.9699952000000001,2.095744680851064,0.0,1.0
295,7.0,50191,,0.12938319,0.44134176,0.68739945,0.9699388000000002,2.1885714285714286,0.0,1.0
296,5.0,50366,,0.03833971,0.16917413,0.2739553,0.9698332,2.0114285714285716,0.0,1.0
297,9.0,50505,,0.030915154,0.12165831,0.20619892,0.9697384000000001,2.323741007194245,0.0,1.0
298,27.0,50813,,0.025305295,0.100390114,0.17116557,0.969604,1.8831168831168832,0.0,1.0
299,13.0,51012,,0.024330726,0.091040544,0.15862693,0.9694528,2.0050251256281406,0.0,1.0
300,17.0,51249,,0.025350783,0.10823952,0.20263478,0.9693220000000001,1.9324894514767932,0.0,1.0
301,15.0,51485,,0.027304394,0.10741373,0.19608761,0.9691792000000001,2.0084745762711864,0.0,1.0
302,12.0,51666,,0.025909545,0.10396953,0.18583336,0.9690543999999998,1.9613259668508287,0.0,1.0
303,6.0,51803,,0.018505046,0.09254445,0.16542192,0.9689595999999999,2.124087591240876,0.0,1.0
304,16.0,52097,,0.021481317,0.09367301,0.1634329,0.9688299999999996,2.197278911564626,0.0,1.0
305,9.0,52257,,0.02214536,0.09325935,0.16309209,0.9686931999999999,2.04375,0.0,1.0
306,17.0,52556,,0.022201583,0.095987245,0.16215505,0.9685563999999998,1.6120401337792643,0.0,1.0
307,14.0,52752,,0.018543936,0.08681832,0.14778315,0.9684088,1.663265306122449,0.0,1.0
308,9.0,52917,,0.019715862,0.08979062,0.14649388,0.9682996,2.2303030303030305,0.0,1.0
309,4.0,53017,,0.022667134,0.095617205,0.15046872,0.9682192000000001,2.19,0.0,1.0
310,7.0,53174,,0.020261666,0.092723384,0.14626744,0.9681423999999998,2.305732484076433,0.0,1.0
311,2.0,53273,,0.017396541,0.0847705,0.13306098,0.9680656000000001,1.898989898989899,0.0,1.0
312,4.0,53370,,0.027559102,0.09942765,0.14897275,0.9680068,2.216494845360825,0.0,1.0
313,14.0,53636,,0.020445516,0.09283984,0.14599952,0.9678988,1.8721804511278195,0.0,1.0
314,8.0,53782,,0.02195843,0.09042872,0.1375168,0.9677751999999997,1.8630136986301369,0.0,1.0
315,4.0,53938,,0.017137691,0.08560151,0.1315968,0.9676839999999997,2.019230769230769,0.0,1.0
316,7.0,54102,,0.019287141,0.0935415,0.14135878,0.9675880000000001,1.6341463414634145,0.0,1.0
317,4.0,54241,,0.023088261,0.112734266,0.1604349,0.9674968,1.9064748201438848,0.0,1.0
318,9.0,54416,,0.022134366,0.11164183,0.16059941,0.9674031999999998,2.24,0.0,1.0
319,3.0,54516,,0.023392612,0.10996835,0.15401134,0.9673215999999999,1.97,0.0,1.0
320,9.0,54727,,0.025081092,0.11328225,0.1571136,0.967228,2.09478672985782,0.0,1.0
321,10.0,54954,,0.019079309,0.105826266,0.14872605,0.9670960000000001,1.9383259911894273,0.0,1.0
322,11.0,55134,,0.022127887,0.10890953,0.1490029,0.9669736000000002,1.988888888888889,0.0,1.0
323,7.0,55301,,0.022061853,0.11180823,0.15336789,0.9668691999999999,2.143712574850299,0.0,1.0
324,5.0,55420,,0.021227604,0.1060279,0.1468661,0.9667840000000001,1.7983193277310925,0.0,1.0
325,20.0,55649,,0.021998907,0.109761186,0.14890811,0.9666796000000001,2.467248908296943,0.0,1.0
326,5.0,55807,,0.021424262,0.108272836,0.14684232,0.9665632000000003,1.8101265822784811,0.0,1.0
327,12.0,56014,,0.018938433,0.10284443,0.1398746,0.966454,2.2946859903381642,0.0,1.0
328,10.0,56206,,0.02059712,0.11012144,0.15021177,0.9663339999999999,1.9427083333333333,0.0,1.0
329,11.0,56394,,0.023702584,0.11425145,0.15405808,0.96622,2.3191489361702127,0.0,1.0
330,16.0,56621,,0.022140367,0.10955856,0.14973022,0.9660952,2.4185022026431717,0.0,1.0
331,15.0,56850,,0.021884674,0.109841414,0.14569484,0.9659584,1.982532751091703,0.0,1.0
332,7.0,57003,,0.01778403,0.10723019,0.14436021,0.9658444,2.150326797385621,0.0,1.0
333,18.0,57318,,0.019248782,0.12529416,0.16940182,0.965704,2.6317460317460317,0.0,1.0
334,7.0,57476,,0.02107933,0.13023381,0.16724508,0.9655624000000004,1.6962025316455696,0.0,1.0
335,10.0,57620,,0.018539883,0.1332751,0.17424548,0.9654724000000002,2.125,0.0,1.0
336,9.0,57723,,0.021435943,0.12840997,0.16861694,0.9653980000000002,1.9902912621359223,0.0,1.0
337,9.0,57891,,0.019383447,0.13313921,0.17304733,0.9653164,2.1547619047619047,0.0,1.0
338,8.0,58067,,0.019595383,0.12738661,0.16522035,0.9652132000000002,2.3238636363636362,0.0,1.0
339,18.0,58307,,0.019522157,0.12954672,0.1676429,0.9650884000000002,1.9416666666666667,0.0,1.0
340,13.0,58534,,0.01963217,0.12999229,0.16881655,0.964948,2.0881057268722465,0.0,1.0
341,8.0,58707,,0.020161523,0.1320466,0.16648993,0.9648279999999999,1.8901734104046244,0.0,1.0
342,10.0,58891,,0.023407903,0.13782084,0.17572224,0.9647212,2.1847826086956523,0.0,1.0
343,7.0,59015,,0.021938311,0.1336458,0.17007981,0.9646288000000001,2.2016129032258065,0.0,1.0
344,20.0,59278,,0.023075795,0.13555187,0.17042212,0.9645124,2.334600760456274,0.0,1.0
345,19.0,59606,,0.019678,0.13082772,0.1661537,0.9643348,1.8475609756097562,0.0,1.0
346,7.0,59780,,0.020950694,0.13361582,0.17011856,0.9641848,2.281609195402299,0.0,1.0
347,5.0,59890,,0.018793404,0.13107766,0.1688119,0.9640996000000001,2.081818181818182,0.0,1.0
348,7.0,60019,,0.019639457,0.13101888,0.16481054,0.9640276,1.9147286821705427,0.0,1.0
349,15.0,60278,,0.018767657,0.13948236,0.17957528,0.9639112000000001,1.498069498069498,0.0,1.0
350,7.0,60399,,0.020199785,0.13416182,0.17337467,0.9637971999999999,1.9504132231404958,0.0,1.0
351,13.0,60654,,0.018454522,0.14022107,0.1768055,0.9636844,1.9529411764705882,0.0,1.0
352,17.0,60886,,0.023167845,0.14519876,0.17924432,0.963538,2.211206896551724,0.0,1.0
353,3.0,60980,,0.024836032,0.15256897,0.18848573,0.9634408000000001,2.021276595744681,0.0,1.0
354,12.0,61144,,0.021115182,0.13797276,0.17444031,0.9633640000000001,2.518292682926829,0.0,1.0
355,8.0,61322,,0.023486236,0.14849687,0.18281932,0.9632608,2.095505617977528,0.0,1.0
356,16.0,61563,,0.0199818,0.14047639,0.17642401,0.9631348000000002,2.323651452282158,0.0,1.0
357,7.0,61694,,0.022010865,0.14565854,0.1788437,0.9630232000000001,2.145038167938931,0.0,1.0
358,11.0,61865,,0.01676836,0.13712119,0.1717213,0.9629320000000003,1.935672514619883,0.0,1.0
359,5.0,62021,,0.017460179,0.13330558,0.16782707,0.9628336000000004,2.16025641025641,0.0,1.0
360,10.0,62196,,0.020047382,0.14376551,0.17723459,0.9627351999999998,2.2285714285714286,0.0,1.0
361,27.0,62550,,0.023628246,0.14683779,0.18527237,0.9625767999999999,1.4915254237288136,0.0,1.0
362,6.0,62714,,0.02127071,0.1438093,0.17822027,0.9624208000000001,1.7317073170731707,0.0,1.0
363,5.0,62817,,0.01838251,0.13732432,0.17133965,0.9623404,2.1650485436893203,0.0,1.0
364,12.0,63022,,0.021377666,0.14557041,0.1796803,0.9622479999999998,1.8731707317073172,0.0,1.0
365,2.0,63152,,0.02135434,0.14033075,0.17602809,0.9621484,2.292307692307692,0.0,1.0
366,9.0,63311,,0.02133086,0.13878785,0.17170939,0.9620619999999999,1.5849056603773586,0.0,1.0
367,4.0,63438,,0.020124678,0.14161703,0.17999357,0.9619755999999999,2.0393700787401574,0.0,1.0
368,8.0,63599,,0.01875453,0.1369477,0.17220208,0.9618891999999999,2.049689440993789,0.0,1.0
369,5.0,63699,,0.021281831,0.1429747,0.17771918,0.9618112,1.93,0.0,1.0
370,9.0,63886,,0.019659353,0.14210773,0.17662813,0.9617248,2.358288770053476,0.0,1.0
371,6.0,64011,,0.017174497,0.12939452,0.15912898,0.9616312,2.28,0.0,1.0
372,10.0,64167,,0.01826347,0.1376604,0.17071737,0.9615471999999995,2.2051282051282053,0.0,1.0
373,9.0,64288,,0.021154378,0.13794827,0.16722098,0.9614644000000001,2.090909090909091,0.0,1.0
374,11.0,64452,,0.019777566,0.14723238,0.17736365,0.9613791999999999,2.1036585365853657,0.0,1.0
375,13.0,64718,,0.020108026,0.13595486,0.16471742,0.9612496,1.9210526315789473,0.0,1.0
376,9.0,64835,,0.021981614,0.14805494,0.17744112,0.9611343999999999,2.1880341880341883,0.0,1.0
377,4.0,64960,,0.024082921,0.14481771,0.17872545,0.9610624000000001,2.216,0.0,1.0
378,3.0,65056,,0.021276185,0.14293008,0.17594273,0.9609964,2.2604166666666665,0.0,1.0
379,5.0,65145,,0.014824564,0.1313287,0.1677407,0.9609400000000001,2.1123595505617976,0.0,1.0
380,1.0,65240,,0.01840329,0.13710228,0.17005503,0.9608847999999999,2.3157894736842106,0.0,1.0
381,18.0,65490,,0.021042317,0.14064957,0.17195384,0.9607816,1.532,0.0,1.0
382,9.0,65674,,0.022319125,0.1447706,0.17378281,0.9606508000000001,2.3315217391304346,0.0,1.0
383,8.0,65831,,0.021144241,0.1439878,0.17667665,0.9605487999999998,2.0063694267515926,0.0,1.0
384,20.0,66104,,0.020043366,0.14018583,0.17087963,0.9604204000000001,2.402930402930403,0.0,1.0
385,6.0,66271,,0.020711591,0.13671826,0.16770089,0.9602883999999999,2.1017964071856285,0.0,1.0
386,3.0,66369,,0.019691264,0.13475385,0.16238394,0.960208,2.295918367346939,0.0,1.0
387,6.0,66511,,0.016035795,0.13066292,0.16426699,0.960136,1.943661971830986,0.0,1.0
