episode,episode_reward,nb_steps,duration,loss,mae,mean_q,mean_eps,ale.lives,reward_min,reward_max
52,11.0,8306,,,,,,1.8333333333333333,0.0,1.0
53,12.0,8494,,,,,,2.3297872340425534,0.0,1.0
54,3.0,8610,,,,,,2.2327586206896552,0.0,1.0
55,7.0,8760,,,,,,2.4133333333333336,0.0,1.0
56,6.0,8900,,,,,,1.792857142857143,0.0,1.0
57,6.0,9004,,,,,,2.173076923076923,0.0,1.0
58,9.0,9167,,,,,,2.147239263803681,0.0,1.0
59,12.0,9360,,,,,,2.005181347150259,0.0,1.0
60,5.0,9464,,,,,,2.0288461538461537,0.0,1.0
61,17.0,9638,,,,,,1.9942528735632183,0.0,1.0
62,6.0,9810,,,,,,1.7325581395348837,0.0,1.0
63,9.0,9971,,,,,,2.0062111801242235,0.0,1.0
64,5.0,10158,,,,,,2.406417112299465,0.0,1.0
65,16.0,10433,,,,,,1.9454545454545455,0.0,1.0
66,13.0,10638,,,,,,2.273170731707317,0.0,1.0
67,5.0,10796,,,,,,1.7784810126582278,0.0,1.0
68,10.0,10932,,,,,,1.8970588235294117,0.0,1.0
69,8.0,11096,,,,,,2.2195121951219514,0.0,1.0
70,5.0,11267,,,,,,2.0760233918128654,0.0,1.0
71,11.0,11470,,,,,,1.7241379310344827,0.0,1.0
72,15.0,11720,,,,,,2.264,0.0,1.0
73,10.0,11902,,,,,,1.8516483516483517,0.0,1.0
74,19.0,12183,,,,,,1.9786476868327403,0.0,1.0
75,5.0,12282,,,,,,2.101010101010101,0.0,1.0
76,9.0,12458,,,,,,2.125,0.0,1.0
77,6.0,12565,,,,,,2.2710280373831777,0.0,1.0
78,7.0,12706,,,,,,2.1134751773049647,0.0,1.0
79,20.0,12952,,,,,,2.024390243902439,0.0,1.0
80,15.0,13226,,,,,,1.8284671532846715,0.0,1.0
81,7.0,13428,,,,,,2.1930693069306932,0.0,1.0
82,6.0,13555,,,,,,2.1968503937007875,0.0,1.0
83,12.0,13713,,,,,,2.1012658227848102,0.0,1.0
84,12.0,13833,,,,,,1.8333333333333333,0.0,1.0
85,6.0,13987,,,,,,2.4220779220779223,0.0,1.0
86,7.0,14172,,,,,,1.6594594594594594,0.0,1.0
87,8.0,14330,,,,,,1.5759493670886076,0.0,1.0
88,10.0,14494,,,,,,1.8597560975609757,0.0,1.0
89,16.0,14683,,,,,,2.0,0.0,1.0
90,7.0,14801,,,,,,1.9661016949152543,0.0,1.0
91,3.0,14887,,,,,,2.13953488372093,0.0,1.0
92,5.0,15023,,,,,,2.0441176470588234,0.0,1.0
93,21.0,15282,,,,,,2.0463320463320462,0.0,1.0
94,4.0,15375,,,,,,2.139784946236559,0.0,1.0
95,6.0,15500,,,,,,2.0,0.0,1.0
96,9.0,15631,,,,,,1.8396946564885497,0.0,1.0
97,11.0,15825,,,,,,1.8505154639175259,0.0,1.0
98,11.0,16003,,,,,,1.9550561797752808,0.0,1.0
99,23.0,16261,,,,,,1.4147286821705427,0.0,1.0
100,22.0,16545,,,,,,2.721830985915493,0.0,1.0
101,15.0,16749,,,,,,1.9411764705882353,0.0,1.0
102,10.0,16938,,,,,,2.232804232804233,0.0,1.0
103,8.0,17136,,,,,,2.0505050505050506,0.0,1.0
104,19.0,17377,,,,,,2.1784232365145226,0.0,1.0
105,11.0,17555,,,,,,1.9943820224719102,0.0,1.0
106,5.0,17645,,,,,,2.2,0.0,1.0
107,10.0,17797,,,,,,1.6973684210526316,0.0,1.0
108,7.0,17945,,,,,,1.864864864864865,0.0,1.0
109,9.0,18129,,,,,,2.010869565217391,0.0,1.0
110,11.0,18376,,,,,,2.4331983805668016,0.0,1.0
111,13.0,18578,,,,,,2.00990099009901,0.0,1.0
112,4.0,18717,,,,,,1.9568345323741008,0.0,1.0
113,16.0,19017,,,,,,1.7466666666666666,0.0,1.0
114,2.0,19147,,,,,,2.0692307692307694,0.0,1.0
115,4.0,19295,,,,,,2.074324324324324,0.0,1.0
116,12.0,19451,,,,,,2.1666666666666665,0.0,1.0
117,5.0,19550,,,,,,2.242424242424242,0.0,1.0
118,3.0,19665,,,,,,2.243478260869565,0.0,1.0
119,10.0,19876,,,,,,1.6303317535545023,0.0,1.0
120,13.0,20091,,,,,,2.627906976744186,0.0,1.0
121,11.0,20269,,,,,,2.230337078651685,0.0,1.0
122,4.0,20384,,,,,,1.9217391304347826,0.0,1.0
123,3.0,20508,,,,,,2.0806451612903225,0.0,1.0
124,3.0,20624,,,,,,2.0948275862068964,0.0,1.0
125,21.0,20895,,,,,,1.7232472324723247,0.0,1.0
126,14.0,21114,,,,,,1.8310502283105023,0.0,1.0
127,8.0,21241,,,,,,2.1811023622047245,0.0,1.0
128,3.0,21398,,,,,,1.7643312101910829,0.0,1.0
129,5.0,21514,,,,,,2.206896551724138,0.0,1.0
130,21.0,21769,,,,,,2.003921568627451,0.0,1.0
131,8.0,21918,,,,,,2.2684563758389262,0.0,1.0
132,4.0,22017,,,,,,2.212121212121212,0.0,1.0
133,13.0,22250,,,,,,1.609442060085837,0.0,1.0
134,10.0,22428,,,,,,1.898876404494382,0.0,1.0
135,13.0,22665,,,,,,2.4050632911392404,0.0,1.0
136,4.0,22782,,,,,,2.0,0.0,1.0
137,14.0,23060,,,,,,2.2517985611510793,0.0,1.0
138,6.0,23205,,,,,,2.2482758620689656,0.0,1.0
139,10.0,23365,,,,,,2.2125,0.0,1.0
140,15.0,23565,,,,,,1.93,0.0,1.0
141,8.0,23697,,,,,,1.9696969696969697,0.0,1.0
142,8.0,23830,,,,,,2.075187969924812,0.0,1.0
143,5.0,23930,,,,,,2.23,0.0,1.0
144,9.0,24129,,,,,,1.829145728643216,0.0,1.0
145,16.0,24358,,,,,,2.052401746724891,0.0,1.0
146,8.0,24511,,,,,,1.7254901960784315,0.0,1.0
147,6.0,24648,,,,,,1.7080291970802919,0.0,1.0
148,6.0,24744,,,,,,2.21875,0.0,1.0
149,14.0,24981,,,,,,2.0,0.0,1.0
150,12.0,25172,,,,,,2.298429319371728,0.0,1.0
151,17.0,25449,,,,,,2.6498194945848375,0.0,1.0
152,4.0,25610,,,,,,1.826086956521739,0.0,1.0
153,10.0,25838,,,,,,2.162280701754386,0.0,1.0
154,18.0,26104,,,,,,2.3759398496240602,0.0,1.0
155,13.0,26322,,,,,,2.2844036697247705,0.0,1.0
156,4.0,26476,,,,,,2.2532467532467533,0.0,1.0
157,11.0,26682,,,,,,2.174757281553398,0.0,1.0
158,16.0,26919,,,,,,2.632911392405063,0.0,1.0
159,14.0,27207,,,,,,2.3680555555555554,0.0,1.0
160,11.0,27370,,,,,,2.1595092024539877,0.0,1.0
161,9.0,27535,,,,,,1.606060606060606,0.0,1.0
162,12.0,27714,,,,,,1.7486033519553073,0.0,1.0
163,5.0,27875,,,,,,2.217391304347826,0.0,1.0
164,8.0,28154,,,,,,2.315412186379928,0.0,1.0
165,11.0,28380,,,,,,1.924778761061947,0.0,1.0
166,12.0,28550,,,,,,1.8352941176470587,0.0,1.0
167,12.0,28724,,,,,,1.8103448275862069,0.0,1.0
168,3.0,28822,,,,,,2.2755102040816326,0.0,1.0
169,9.0,28993,,,,,,2.2923976608187133,0.0,1.0
170,8.0,29200,,,,,,2.178743961352657,0.0,1.0
171,4.0,29312,,,,,,2.0982142857142856,0.0,1.0
172,5.0,29458,,,,,,2.0684931506849313,0.0,1.0
173,8.0,29623,,,,,,1.6303030303030304,0.0,1.0
174,9.0,29790,,,,,,1.9341317365269461,0.0,1.0
175,6.0,29923,,,,,,1.9548872180451127,0.0,1.0
176,4.0,30077,,,,,,2.0584415584415585,0.0,1.0
177,20.0,30308,,,,,,1.9004329004329004,0.0,1.0
178,5.0,30458,,,,,,2.0933333333333333,0.0,1.0
179,4.0,30552,,,,,,1.9574468085106382,0.0,1.0
180,13.0,30784,,,,,,1.728448275862069,0.0,1.0
181,18.0,30994,,,,,,2.3285714285714287,0.0,1.0
182,7.0,31118,,,,,,2.064516129032258,0.0,1.0
183,3.0,31253,,,,,,2.303703703703704,0.0,1.0
184,7.0,31408,,,,,,2.1032258064516127,0.0,1.0
185,6.0,31572,,,,,,2.182926829268293,0.0,1.0
186,10.0,31802,,,,,,1.7695652173913043,0.0,1.0
187,4.0,31907,,,,,,2.2,0.0,1.0
188,4.0,32008,,,,,,2.198019801980198,0.0,1.0
189,10.0,32163,,,,,,1.935483870967742,0.0,1.0
190,25.0,32499,,,,,,2.0148809523809526,0.0,1.0
191,11.0,32760,,,,,,1.7509578544061302,0.0,1.0
192,8.0,32931,,,,,,2.538011695906433,0.0,1.0
193,6.0,33097,,,,,,2.13855421686747,0.0,1.0
194,4.0,33231,,,,,,1.7761194029850746,0.0,1.0
195,8.0,33381,,,,,,2.3266666666666667,0.0,1.0
196,10.0,33603,,,,,,2.5135135135135136,0.0,1.0
197,8.0,33730,,,,,,2.0866141732283463,0.0,1.0
198,6.0,33870,,,,,,1.7285714285714286,0.0,1.0
199,5.0,33968,,,,,,2.2448979591836733,0.0,1.0
200,10.0,34151,,,,,,2.2295081967213113,0.0,1.0
201,21.0,34424,,,,,,2.0586080586080584,0.0,1.0
202,6.0,34567,,,,,,1.7272727272727273,0.0,1.0
203,2.0,34683,,,,,,2.086206896551724,0.0,1.0
204,9.0,34863,,,,,,2.138888888888889,0.0,1.0
205,3.0,35017,,,,,,2.227272727272727,0.0,1.0
206,4.0,35106,,,,,,2.1797752808988764,0.0,1.0
207,3.0,35235,,,,,,2.434108527131783,0.0,1.0
208,12.0,35464,,,,,,1.9956331877729259,0.0,1.0
209,6.0,35617,,,,,,2.0915032679738563,0.0,1.0
210,9.0,35765,,,,,,2.2837837837837838,0.0,1.0
211,9.0,35927,,,,,,1.7901234567901234,0.0,1.0
212,2.0,36038,,,,,,1.954954954954955,0.0,1.0
213,5.0,36174,,,,,,2.1911764705882355,0.0,1.0
214,22.0,36480,,,,,,1.9901960784313726,0.0,1.0
215,6.0,36621,,,,,,1.7730496453900708,0.0,1.0
216,7.0,36780,,,,,,2.20125786163522,0.0,1.0
217,15.0,36939,,,,,,2.20125786163522,0.0,1.0
218,9.0,37156,,,,,,1.543778801843318,0.0,1.0
219,8.0,37319,,,,,,1.8159509202453987,0.0,1.0
220,3.0,37469,,,,,,2.2733333333333334,0.0,1.0
221,4.0,37612,,,,,,2.111888111888112,0.0,1.0
222,15.0,37863,,,,,,2.3784860557768925,0.0,1.0
223,8.0,38011,,,,,,1.8783783783783783,0.0,1.0
224,8.0,38169,,,,,,2.278481012658228,0.0,1.0
225,4.0,38271,,,,,,2.0098039215686274,0.0,1.0
226,5.0,38450,,,,,,1.7877094972067038,0.0,1.0
227,6.0,38623,,,,,,1.7919075144508672,0.0,1.0
228,2.0,38757,,,,,,1.835820895522388,0.0,1.0
229,15.0,39032,,,,,,2.6763636363636363,0.0,1.0
230,5.0,39162,,,,,,2.0615384615384613,0.0,1.0
231,6.0,39302,,,,,,1.6357142857142857,0.0,1.0
232,14.0,39496,,,,,,1.9123711340206186,0.0,1.0
233,4.0,39663,,,,,,1.8502994011976048,0.0,1.0
234,10.0,39825,,,,,,1.9259259259259258,0.0,1.0
235,8.0,40018,,,,,,2.476683937823834,0.0,1.0
236,17.0,40256,,,,,,2.642857142857143,0.0,1.0
237,11.0,40459,,,,,,2.0541871921182264,0.0,1.0
238,9.0,40596,,,,,,2.0948905109489053,0.0,1.0
239,6.0,40688,,,,,,2.0434782608695654,0.0,1.0
240,6.0,40842,,,,,,1.8246753246753247,0.0,1.0
241,4.0,40989,,,,,,1.9251700680272108,0.0,1.0
242,7.0,41184,,,,,,2.1538461538461537,0.0,1.0
243,4.0,41280,,,,,,2.25,0.0,1.0
244,11.0,41452,,,,,,2.191860465116279,0.0,1.0
245,6.0,41571,,,,,,2.0588235294117645,0.0,1.0
246,3.0,41667,,,,,,2.0625,0.0,1.0
247,13.0,41883,,,,,,1.8888888888888888,0.0,1.0
248,6.0,41980,,,,,,2.1237113402061856,0.0,1.0
249,10.0,42149,,,,,,2.366863905325444,0.0,1.0
250,21.0,42412,,,,,,1.391634980988593,0.0,1.0
251,4.0,42536,,,,,,1.8709677419354838,0.0,1.0
252,15.0,42780,,,,,,1.9549180327868851,0.0,1.0
253,3.0,42878,,,,,,2.0510204081632653,0.0,1.0
254,10.0,43070,,,,,,2.328125,0.0,1.0
255,7.0,43205,,,,,,1.9259259259259258,0.0,1.0
256,4.0,43301,,,,,,2.2604166666666665,0.0,1.0
257,6.0,43405,,,,,,2.2596153846153846,0.0,1.0
258,7.0,43566,,,,,,1.9751552795031055,0.0,1.0
259,15.0,43794,,,,,,2.0789473684210527,0.0,1.0
260,20.0,44066,,,,,,1.8970588235294117,0.0,1.0
261,7.0,44227,,,,,,1.8944099378881987,0.0,1.0
262,24.0,44618,,,,,,1.3094629156010231,0.0,1.0
263,10.0,44755,,,,,,1.781021897810219,0.0,1.0
264,4.0,44935,,,,,,2.1444444444444444,0.0,1.0
265,6.0,45064,,,,,,1.8527131782945736,0.0,1.0
266,9.0,45228,,,,,,2.0304878048780486,0.0,1.0
267,12.0,45391,,,,,,2.3496932515337425,0.0,1.0
268,17.0,45629,,,,,,1.9243697478991597,0.0,1.0
269,11.0,45804,,,,,,2.3142857142857145,0.0,1.0
270,11.0,45984,,,,,,1.961111111111111,0.0,1.0
271,20.0,46229,,,,,,1.4489795918367347,0.0,1.0
272,8.0,46348,,,,,,2.092436974789916,0.0,1.0
273,7.0,46495,,,,,,1.9251700680272108,0.0,1.0
274,5.0,46643,,,,,,2.2094594594594597,0.0,1.0
275,13.0,46914,,,,,,1.7601476014760147,0.0,1.0
276,23.0,47153,,,,,,1.5564853556485356,0.0,1.0
277,17.0,47398,,,,,,2.440816326530612,0.0,1.0
278,29.0,47842,,,,,,2.722972972972973,0.0,1.0
279,12.0,48020,,,,,,1.8764044943820224,0.0,1.0
280,5.0,48139,,,,,,2.092436974789916,0.0,1.0
281,7.0,48260,,,,,,1.8760330578512396,0.0,1.0
282,6.0,48410,,,,,,1.96,0.0,1.0
283,7.0,48550,,,,,,2.0285714285714285,0.0,1.0
284,17.0,48814,,,,,,1.5946969696969697,0.0,1.0
285,14.0,48983,,,,,,1.7396449704142012,0.0,1.0
286,14.0,49190,,,,,,1.9468599033816425,0.0,1.0
287,10.0,49340,,,,,,1.9066666666666667,0.0,1.0
288,8.0,49461,,,,,,2.074380165289256,0.0,1.0
289,11.0,49695,,,,,,2.235042735042735,0.0,1.0
290,19.0,49980,,,,,,2.3929824561403508,0.0,1.0
291,6.0,50145,,,,,,2.139393939393939,0.0,1.0
292,9.0,50284,,,,,,1.8633093525179856,0.0,1.0
293,18.0,50559,,,,,,2.4,0.0,1.0
294,12.0,50725,,,,,,1.7650602409638554,0.0,1.0
295,4.0,50817,,,,,,2.0217391304347827,0.0,1.0
296,4.0,50926,,,,,,2.220183486238532,0.0,1.0
297,4.0,51046,,,,,,2.2083333333333335,0.0,1.0
298,11.0,51255,,,,,,2.4688995215311005,0.0,1.0
299,12.0,51504,,,,,,2.4016064257028114,0.0,1.0
300,17.0,51726,,,,,,1.864864864864865,0.0,1.0
301,12.0,51950,,,,,,1.4642857142857142,0.0,1.0
302,16.0,52176,,,,,,1.6415929203539823,0.0,1.0
303,10.0,52353,,,,,,2.209039548022599,0.0,1.0
304,11.0,52516,,,,,,1.9877300613496933,0.0,1.0
305,14.0,52686,,,,,,1.7176470588235293,0.0,1.0
306,5.0,52778,,,,,,2.097826086956522,0.0,1.0
307,13.0,52929,,,,,,1.7086092715231789,0.0,1.0
308,9.0,53120,,,,,,1.942408376963351,0.0,1.0
309,2.0,53254,,,,,,2.1492537313432836,0.0,1.0
310,6.0,53388,,,,,,2.0,0.0,1.0
311,10.0,53553,,,,,,2.012121212121212,0.0,1.0
312,15.0,53802,,,,,,1.819277108433735,0.0,1.0
313,12.0,53970,,,,,,2.1011904761904763,0.0,1.0
314,9.0,54144,,,,,,2.160919540229885,0.0,1.0
315,3.0,54240,,,,,,2.1666666666666665,0.0,1.0
316,10.0,54416,,,,,,2.1420454545454546,0.0,1.0
317,8.0,54570,,,,,,2.0,0.0,1.0
318,11.0,54745,,,,,,2.257142857142857,0.0,1.0
319,8.0,54868,,,,,,1.829268292682927,0.0,1.0
320,10.0,55047,,,,,,2.2569832402234637,0.0,1.0
321,20.0,55269,,,,,,1.90990990990991,0.0,1.0
322,3.0,55374,,,,,,1.8571428571428572,0.0,1.0
323,11.0,55545,,,,,,2.1637426900584797,0.0,1.0
324,6.0,55679,,,,,,2.1417910447761193,0.0,1.0
325,7.0,55832,,,,,,2.0784313725490198,0.0,1.0
326,8.0,55953,,,,,,1.9834710743801653,0.0,1.0
327,5.0,56059,,,,,,2.2169811320754715,0.0,1.0
328,11.0,56293,,,,,,1.9743589743589745,0.0,1.0
329,16.0,56502,,,,,,2.1578947368421053,0.0,1.0
330,6.0,56633,,,,,,1.984732824427481,0.0,1.0
331,12.0,56848,,,,,,2.572093023255814,0.0,1.0
332,5.0,56948,,,,,,2.26,0.0,1.0
333,7.0,57117,,,,,,2.378698224852071,0.0,1.0
334,9.0,57304,,,,,,1.8449197860962567,0.0,1.0
335,12.0,57474,,,,,,2.611764705882353,0.0,1.0
336,10.0,57632,,,,,,1.7721518987341771,0.0,1.0
337,9.0,57799,,,,,,2.4251497005988023,0.0,1.0
338,11.0,57990,,,,,,2.3769633507853403,0.0,1.0
339,4.0,58085,,,,,,2.031578947368421,0.0,1.0
340,9.0,58213,,,,,,2.0859375,0.0,1.0
341,22.0,58484,,,,,,1.7933579335793357,0.0,1.0
342,4.0,58583,,,,,,2.2525252525252526,0.0,1.0
343,12.0,58769,,,,,,1.6021505376344085,0.0,1.0
344,2.0,58911,,,,,,2.26056338028169,0.0,1.0
345,11.0,59132,,,,,,2.009049773755656,0.0,1.0
346,23.0,59445,,,,,,2.4217252396166136,0.0,1.0
347,16.0,59686,,,,,,1.7800829875518671,0.0,1.0
348,8.0,59801,,,,,,2.1130434782608694,0.0,1.0
349,5.0,59894,,,,,,2.2580645161290325,0.0,1.0
350,6.0,60015,,,,,,2.0991735537190084,0.0,1.0
351,16.0,60297,,,,,,1.6063829787234043,0.0,1.0
352,9.0,60492,,,,,,1.9230769230769231,0.0,1.0
353,8.0,60665,,,,,,2.2832369942196533,0.0,1.0
354,12.0,60829,,,,,,1.9573170731707317,0.0,1.0
355,9.0,61022,,,,,,1.8445595854922279,0.0,1.0
356,19.0,61248,,,,,,1.6991150442477876,0.0,1.0
357,12.0,61420,,,,,,2.2325581395348837,0.0,1.0
358,12.0,61714,,,,,,1.7210884353741496,0.0,1.0
359,9.0,61884,,,,,,2.4176470588235293,0.0,1.0
360,23.0,62164,,,,,,2.1,0.0,1.0
361,6.0,62289,,,,,,2.056,0.0,1.0
362,3.0,62441,,,,,,2.0592105263157894,0.0,1.0
363,7.0,62593,,,,,,1.8355263157894737,0.0,1.0
364,5.0,62704,,,,,,1.864864864864865,0.0,1.0
365,7.0,62817,,,,,,2.0530973451327434,0.0,1.0
366,13.0,63031,,,,,,2.4158878504672896,0.0,1.0
367,5.0,63125,,,,,,2.25531914893617,0.0,1.0
368,5.0,63220,,,,,,2.1052631578947367,0.0,1.0
369,21.0,63455,,,,,,2.0936170212765957,0.0,1.0
370,12.0,63680,,,,,,1.7866666666666666,0.0,1.0
371,10.0,63852,,,,,,2.354651162790698,0.0,1.0
372,9.0,64024,,,,,,2.0406976744186047,0.0,1.0
373,8.0,64151,,,,,,1.874015748031496,0.0,1.0
374,10.0,64302,,,,,,1.8609271523178808,0.0,1.0
375,7.0,64393,,,,,,2.230769230769231,0.0,1.0
376,8.0,64526,,,,,,1.9248120300751879,0.0,1.0
377,6.0,64681,,,,,,2.0516129032258066,0.0,1.0
378,13.0,64957,,,,,,1.7789855072463767,0.0,1.0
379,5.0,65055,,,,,,1.9489795918367347,0.0,1.0
380,14.0,65225,,,,,,1.6,0.0,1.0
381,11.0,65410,,,,,,2.0594594594594593,0.0,1.0
382,17.0,65743,,,,,,2.249249249249249,0.0,1.0
383,10.0,65906,,,,,,2.0245398773006134,0.0,1.0
384,6.0,66058,,,,,,2.1776315789473686,0.0,1.0
385,17.0,66352,,,,,,1.7959183673469388,0.0,1.0
386,5.0,66485,,,,,,1.7518796992481203,0.0,1.0
387,13.0,66648,,,,,,2.214723926380368,0.0,1.0
388,7.0,66853,,,,,,1.6097560975609757,0.0,1.0
389,10.0,67065,,,,,,2.2264150943396226,0.0,1.0
390,8.0,67207,,,,,,2.183098591549296,0.0,1.0
391,5.0,67303,,,,,,2.0416666666666665,0.0,1.0
392,5.0,67427,,,,,,2.088709677419355,0.0,1.0
393,11.0,67595,,,,,,1.7202380952380953,0.0,1.0
394,5.0,67732,,,,,,1.8102189781021898,0.0,1.0
395,5.0,67844,,,,,,2.080357142857143,0.0,1.0
396,7.0,68025,,,,,,2.552486187845304,0.0,1.0
397,4.0,68179,,,,,,2.142857142857143,0.0,1.0
398,22.0,68428,,,,,,2.0281124497991967,0.0,1.0
399,4.0,68566,,,,,,2.2318840579710146,0.0,1.0
400,9.0,68760,,,,,,2.1443298969072164,0.0,1.0
401,12.0,68985,,,,,,2.6222222222222222,0.0,1.0
402,4.0,69086,,,,,,1.891089108910891,0.0,1.0
403,8.0,69235,,,,,,1.8926174496644295,0.0,1.0
404,5.0,69372,,,,,,1.8248175182481752,0.0,1.0
405,7.0,69524,,,,,,2.1052631578947367,0.0,1.0
406,20.0,69764,,,,,,2.441666666666667,0.0,1.0
407,3.0,69864,,,,,,2.04,0.0,1.0
408,9.0,70020,,,,,,1.8846153846153846,0.0,1.0
409,7.0,70169,,,,,,2.174496644295302,0.0,1.0
410,9.0,70340,,,,,,2.0233918128654973,0.0,1.0
411,12.0,70558,,,,,,1.9724770642201834,0.0,1.0
412,6.0,70668,,,,,,2.036363636363636,0.0,1.0
413,11.0,70926,,,,,,2.0891472868217056,0.0,1.0
414,5.0,71098,,,,,,2.261627906976744,0.0,1.0
415,23.0,71345,,,,,,1.8137651821862348,0.0,1.0
416,22.0,71688,,,,,,2.457725947521866,0.0,1.0
417,6.0,71813,,,,,,1.928,0.0,1.0
418,17.0,72058,,,,,,1.620408163265306,0.0,1.0
419,1.0,72184,,,,,,2.0873015873015874,0.0,1.0
420,6.0,72381,,,,,,1.5482233502538072,0.0,1.0
421,6.0,72485,,,,,,2.1538461538461537,0.0,1.0
422,10.0,72683,,,,,,2.409090909090909,0.0,1.0
423,7.0,72812,,,,,,2.0155038759689923,0.0,1.0
424,11.0,72981,,,,,,1.7988165680473374,0.0,1.0
425,6.0,73116,,,,,,1.8666666666666667,0.0,1.0
426,12.0,73309,,,,,,2.1295336787564767,0.0,1.0
427,4.0,73433,,,,,,2.129032258064516,0.0,1.0
428,10.0,73599,,,,,,2.2349397590361444,0.0,1.0
429,2.0,73717,,,,,,2.2711864406779663,0.0,1.0
430,16.0,73916,,,,,,2.4974874371859297,0.0,1.0
431,10.0,74114,,,,,,2.3434343434343434,0.0,1.0
432,10.0,74253,,,,,,1.9136690647482015,0.0,1.0
433,19.0,74563,,,,,,2.206451612903226,0.0,1.0
434,7.0,74651,,,,,,2.125,0.0,1.0
435,6.0,74774,,,,,,1.983739837398374,0.0,1.0
436,7.0,74897,,,,,,2.227642276422764,0.0,1.0
437,13.0,75057,,,,,,1.78125,0.0,1.0
438,9.0,75225,,,,,,1.9285714285714286,0.0,1.0
439,14.0,75417,,,,,,1.84375,0.0,1.0
440,16.0,75670,,,,,,1.683794466403162,0.0,1.0
441,17.0,75912,,,,,,2.450413223140496,0.0,1.0
442,5.0,76043,,,,,,2.145038167938931,0.0,1.0
443,6.0,76171,,,,,,1.96875,0.0,1.0
444,12.0,76348,,,,,,2.305084745762712,0.0,1.0
445,6.0,76469,,,,,,1.9090909090909092,0.0,1.0
446,3.0,76562,,,,,,2.021505376344086,0.0,1.0
447,15.0,76798,,,,,,1.9872881355932204,0.0,1.0
448,6.0,76971,,,,,,2.421965317919075,0.0,1.0
449,10.0,77136,,,,,,1.9878787878787878,0.0,1.0
450,25.0,77478,,,,,,2.991228070175439,0.0,1.0
451,8.0,77654,,,,,,2.102272727272727,0.0,1.0
452,4.0,77811,,,,,,2.375796178343949,0.0,1.0
453,14.0,78004,,,,,,1.8911917098445596,0.0,1.0
454,17.0,78191,,,,,,1.8877005347593583,0.0,1.0
455,9.0,78359,,,,,,2.4285714285714284,0.0,1.0
456,6.0,78464,,,,,,2.038095238095238,0.0,1.0
457,6.0,78558,,,,,,2.148936170212766,0.0,1.0
458,7.0,78701,,,,,,2.027972027972028,0.0,1.0
