episode,episode_reward,nb_steps,duration,loss,mae,mean_q,mean_eps,ale.lives,reward_min,reward_max,reward_smooth,loss_smooth,q_smooth,eps_smooth
365,6.0,262517,,0.014136681,3.2849925,3.9880068,0.0999999999999999,2.266990291262136,0.0,1.0,10.6,0.016879503195,3.915649739,0.18654595965217383
366,11.0,263650,,0.016255427,3.2698252,3.9673429,0.0999999999999999,1.8552515445719329,0.0,1.0,10.65,0.016877512345,3.9164589850000002,0.1844491756521738
367,13.0,264471,,0.015502166,3.2649283,3.962217,0.1,1.981729598051157,0.0,1.0,10.61,0.016890743634999997,3.917938265,0.18238299165217384
368,14.0,265248,,0.014072627,3.2666457,3.9630346,0.0999999999999999,1.890604890604891,0.0,1.0,10.55,0.01688034542,3.918801507,0.18035784765217383
369,13.0,266104,,0.016231956,3.2848403,3.9851143,0.0999999999999999,1.914719626168224,0.0,1.0,10.64,0.016826324610000002,3.91976533,0.17835934365217385
370,8.0,266627,,0.01743338,3.293145,3.9959893,0.0999999999999999,1.9923518164435947,0.0,1.0,10.68,0.01683240552,3.921277078,0.1763773276521738
371,12.0,267460,,0.01815762,3.2807612,3.9810157,0.1,2.348139255702281,0.0,1.0,10.6,0.01684256198,3.9225293650000004,0.17442699165217385
372,13.0,268128,,0.015957775,3.2896907,3.9908886,0.0999999999999999,2.1661676646706587,0.0,1.0,10.63,0.01684850954,3.923836164,0.17251085565217383
373,24.0,269188,,0.018984446,3.2821176,3.9801178,0.1,1.6773584905660377,0.0,1.0,10.81,0.016879857779999997,3.925003588,0.17061711165217383
374,17.0,270236,,0.014110971,3.2649,3.9604795,0.0999999999999999,1.9694656488549616,0.0,1.0,10.92,0.01683761764,3.925885382,0.16874583165217383
375,13.0,270912,,0.015194066,3.2711089,3.966359,0.0999999999999999,1.7707100591715976,0.0,1.0,10.95,0.01682642381,3.926754122,0.1669002556521738
376,23.0,272028,,0.015990226,3.2682624,3.96372,0.0999999999999999,1.6487455197132617,0.0,1.0,11.11,0.01682309873,3.92765737,0.1650782956521738
377,14.0,272814,,0.018269569,3.286582,3.98482,0.0999999999999999,1.9758269720101784,0.0,1.0,11.21,0.016832494320000002,3.928501595,0.16327224765217385
378,11.0,273453,,0.015612048,3.2811904,3.9808774,0.0999999999999999,2.2316118935837244,0.0,1.0,11.21,0.016834899860000002,3.9291864399999996,0.1614847756521738
379,16.0,274077,,0.019012775,3.3089442,4.014938,0.0999999999999999,2.1009615384615383,0.0,1.0,11.29,0.01687015867,3.930621547,0.15971933565217383
380,21.0,275237,,0.016900579,3.2893565,3.9904187,0.0999999999999999,2.3491379310344827,0.0,1.0,11.32,0.0168554915,3.931663236,0.15798233565217382
381,6.0,275886,,0.017936885,3.3035383,4.007681,0.0999999999999999,1.8828967642526964,0.0,1.0,11.28,0.01688473188,3.9330489459999995,0.15627859965217383
382,18.0,276928,,0.01628397,3.3023355,4.0056887,0.1,1.7178502879078694,0.0,1.0,11.36,0.01687780468,3.934165023,0.15460344765217382
383,9.0,277540,,0.015293305,3.3104687,4.0159287,0.0999999999999999,1.6683006535947713,0.0,1.0,11.25,0.01686356843,3.9352947790000004,0.1529591836521738
384,24.0,278661,,0.014218712,3.312658,4.018133,0.0999999999999999,2.648528099910794,0.0,1.0,11.36,0.016812492329999998,3.936071421,0.15134321565217382
385,18.0,279450,,0.017100805,3.3320158,4.042072,0.0999999999999999,1.920152091254753,0.0,1.0,11.48,0.01678488986,3.9367836940000003,0.14974776765217382
386,12.0,280127,,0.01507895,3.3269947,4.036951,0.0999999999999999,2.054652880354505,0.0,1.0,11.47,0.01674051688,3.937646628,0.1481735596521738
387,20.0,281010,,0.016775545,3.2949486,3.9968917,0.1,1.6998867497168744,0.0,1.0,11.62,0.01675857805,3.938272715,0.14662188765217382
388,7.0,281808,,0.01879322,3.311745,4.0154743,0.0999999999999999,1.918546365914787,0.0,1.0,11.64,0.016748513660000002,3.9392102719999995,0.14509095165217384
389,17.0,282753,,0.019248672,3.3080828,4.0128555,0.1,1.9291005291005288,0.0,1.0,11.57,0.01672485105,3.9401234549999997,0.14359111965217383
390,13.0,283432,,0.018733084,3.302603,4.006756,0.0999999999999999,1.6244477172312224,0.0,1.0,11.61,0.01674075124,3.941006869,0.14212462365217382
391,11.0,284176,,0.017315403,3.3137467,4.020003,0.0999999999999999,1.743279569892473,0.0,1.0,11.57,0.016742363070000002,3.941972442,0.14068599165217383
392,5.0,284534,,0.0146219125,3.3037262,4.0096617,0.0999999999999999,2.1759776536312847,0.0,1.0,11.56,0.016719790445,3.9428562289999998,0.13927414365217383
393,6.0,284914,,0.015112843,3.2696698,3.9646585,0.0999999999999999,2.194736842105263,0.0,1.0,11.5,0.016722025455,3.9432833240000003,0.1378905196521738
394,20.0,285963,,0.016714176,3.2942948,3.9967074,0.0999999999999999,1.4013346043851287,0.0,1.0,11.63,0.016711003325,3.943879711,0.13653519165217382
395,12.0,287284,,0.01613087,3.3066502,4.0103774,0.0999999999999999,2.2293716881150645,0.0,1.0,11.66,0.016736320824999998,3.944748723,0.1352012476521738
396,6.0,287664,,0.015783092,3.2883983,3.9882865,0.0999999999999999,2.126315789473684,0.0,1.0,11.55,0.016706978665,3.945367718,0.13389559965217382
397,23.0,288815,,0.01629477,3.3036783,4.0085483,0.0999999999999999,1.9357080799304955,0.0,1.0,11.73,0.016706544895,3.946231659,0.13261889565217383
398,9.0,289416,,0.017388392,3.3040094,4.0085516,0.0999999999999999,1.8036605657237936,0.0,1.0,11.76,0.016678004665000003,3.947146285,0.13136127165217382
399,14.0,290177,,0.01664493,3.3344734,4.045063,0.0999999999999999,2.2325886990801576,0.0,1.0,11.78,0.016678357515000002,3.9480816720000003,0.1301268316521738
400,15.0,291262,,0.018071147,3.319989,4.0258718,0.1,2.321658986175115,0.0,1.0,11.73,0.016721615535,3.949221614,0.12892738365217382
401,4.0,291731,,0.022564175,3.3529851,4.066837,0.0999999999999999,2.230277185501066,0.0,1.0,11.66,0.016776451255,3.950485082,0.12776055165217381
402,5.0,292256,,0.021282537,3.305878,4.01096,0.0999999999999999,2.1809523809523808,0.0,1.0,11.64,0.016846942335,3.951243541,0.12661236765217385
403,7.0,292824,,0.020350322,3.3065891,4.0112653,0.0999999999999999,2.1742957746478875,0.0,1.0,11.53,0.016882101885,3.95216161,0.12548736765217383
404,21.0,293837,,0.015369517,3.3064637,4.0137844,0.0999999999999999,2.113524185587364,0.0,1.0,11.66,0.016884876265,3.9530081200000002,0.12439015965217383
405,17.0,294931,,0.0176555,3.3241851,4.033155,0.0999999999999999,1.7952468007312614,0.0,1.0,11.71,0.016894252925,3.9540452599999996,0.12331843965217383
406,17.0,295967,,0.016869398,3.3057587,4.010751,0.0999999999999999,2.2915057915057915,0.0,1.0,11.82,0.016929335265,3.9545926,0.12226731165217382
407,8.0,296322,,0.021441098,3.2984579,4.0014496,0.0999999999999999,2.211267605633803,0.0,1.0,11.79,0.016978616145,3.955309987,0.12123634365217381
408,3.0,296708,,0.017558662,3.31897,4.0274425,0.0999999999999999,1.961139896373057,0.0,1.0,11.78,0.016946985895,3.9565316680000002,0.12022891965217383
409,6.0,297225,,0.017804416,3.3189757,4.0264244,0.0999999999999999,1.8549323017408124,0.0,1.0,11.76,0.017009100205000002,3.957621582,0.11924179965217382
410,6.0,297885,,0.016385404,3.3101466,4.0161057,0.0999999999999999,2.553030303030303,0.0,1.0,11.7,0.017036190984999998,3.9587140040000004,0.11827440765217383
411,8.0,298530,,0.016251445,3.3145282,4.021126,0.0999999999999999,1.8031007751937984,0.0,1.0,11.72,0.017039305185,3.959915214,0.11732263965217381
412,16.0,299434,,0.016257092,3.2997992,4.002162,0.1,2.3871681415929205,0.0,1.0,11.76,0.017034662255,3.960836979,0.11639448765217382
413,6.0,299895,,0.01376179,3.3119154,4.0138106,0.1,1.9023861171366596,0.0,1.0,11.6,0.017010328675,3.9616166049999997,0.11550096765217381
414,22.0,300883,,0.014569643,3.3174279,4.0235567,0.1,2.266194331983806,0.0,1.0,11.74,0.016971623945,3.962619542,0.11463646365217382
415,6.0,301595,,0.018647313,3.3109329,4.015872,0.0999999999999999,1.8806179775280896,0.0,1.0,11.72,0.017009448615,3.963620378,0.11379377565217381
416,11.0,302256,,0.01279859,3.2982914,3.9999475,0.0999999999999999,1.7624810892586988,0.0,1.0,11.73,0.016977796865,3.964248181,0.11297412765217382
417,16.0,303406,,0.01627088,3.3095174,4.014726,0.0999999999999999,2.0043478260869567,0.0,1.0,11.82,0.016991259225,3.9652143640000004,0.11217665565217383
418,19.0,304310,,0.014950373,3.317586,4.02565,0.1,1.676991150442478,0.0,1.0,11.94,0.016986187695,3.9663504069999997,0.11140027965217382
419,4.0,304655,,0.019518308,3.3169498,4.023743,0.0999999999999999,2.07536231884058,0.0,1.0,11.82,0.017015011195,3.9676071339999996,0.11065507965217382
420,18.0,305875,,0.017110677,3.2856946,3.987527,0.1,1.6344262295081968,0.0,1.0,11.94,0.017065892405,3.9681508959999996,0.10993651965217383
421,14.0,306802,,0.018104581,3.307784,4.0139766,0.1,1.546925566343042,0.0,1.0,12.04,0.017095647765,3.9695528380000002,0.10923394365217383
422,27.0,307909,,0.014997403,3.298544,4.003184,0.0999999999999999,1.3703703703703705,0.0,1.0,12.21,0.017072390975,3.971009003,0.10854943965217383
423,16.0,308619,,0.017477822,3.280883,3.979928,0.0999999999999999,1.684507042253521,0.0,1.0,12.27,0.017057602095000002,3.972104996,0.10788531165217381
424,10.0,309134,,0.0118236,3.2828095,3.9814227,0.0999999999999999,1.9980582524271844,0.0,1.0,12.28,0.016998243725,3.9731233930000003,0.10724659965217383
425,9.0,309778,,0.01786788,3.264734,3.9584892,0.0999999999999999,1.877329192546584,0.0,1.0,12.17,0.016998735445,3.9738444090000002,0.10664309565217382
426,15.0,310590,,0.016577343,3.2211258,3.9068604,0.0999999999999999,2.5098522167487687,0.0,1.0,12.23,0.016978734625000002,3.973732933,0.10607242365217383
427,6.0,311220,,0.018293168,3.2101784,3.893466,0.0999999999999999,1.8428571428571427,0.0,1.0,12.24,0.016985344145,3.973751816,0.10552061565217383
428,11.0,312029,,0.015917795,3.167393,3.8403022,0.0999999999999999,2.0667490729295426,0.0,1.0,12.28,0.016933152495000003,3.973181054,0.10498839165217383
429,20.0,313014,,0.017871002,3.1955335,3.8741784,0.1,2.947208121827411,0.0,1.0,12.38,0.016935906215,3.9728685940000004,0.10448007165217384
430,12.0,313665,,0.019309068,3.2092376,3.8909972,0.0999999999999999,2.1889400921658986,0.0,1.0,12.35,0.016980354335,3.9727282920000007,0.10400278365217382
431,22.0,314783,,0.019533282,3.2171407,3.9009774,0.0999999999999999,2.2057245080500896,0.0,1.0,12.51,0.017019703015000002,3.972634568,0.10355731965217382
432,7.0,315437,,0.016798709,3.2181368,3.9030669,0.0999999999999999,1.819571865443425,0.0,1.0,12.52,0.017019184665,3.972689393,0.10313604765217382
433,5.0,315778,,0.01389356,3.252176,3.9445689,0.0999999999999999,2.1818181818181817,0.0,1.0,12.44,0.016995607945,3.972768112,0.10273824765217383
434,16.0,316696,,0.0181732,3.2315128,3.9174254,0.0999999999999999,2.174291938997821,0.0,1.0,12.56,0.017025584335,3.9727638159999996,0.10236355965217384
435,8.0,317247,,0.015033439,3.2415514,3.9316676,0.0999999999999999,1.852994555353902,0.0,1.0,12.47,0.017029699515,3.972913529,0.10201831965217384
436,17.0,318260,,0.015229527,3.2545006,3.9467623,0.0999999999999999,1.804540967423495,0.0,1.0,12.56,0.016999425755,3.9731315510000003,0.10170029565217384
437,14.0,319039,,0.017153598,3.2275178,3.9134378,0.1,2.0526315789473686,0.0,1.0,12.57,0.016954431065,3.972849478,0.10140811965217383
438,19.0,319852,,0.018140642,3.2181294,3.900515,0.0999999999999999,2.175891758917589,0.0,1.0,12.66,0.016936851985,3.9725124440000004,0.10114409565217382
439,13.0,320772,,0.018180406,3.2263584,3.9104583,0.1,2.373913043478261,0.0,1.0,12.68,0.016947837995,3.972550264,0.10090404765217384
440,16.0,321509,,0.016826712,3.2312243,3.9152904,0.1,1.9253731343283584,0.0,1.0,12.58,0.016950852395,3.972640194,0.10070043165217384
441,31.0,322726,,0.017526625,3.2377136,3.9251018,0.0999999999999999,2.4050944946589974,0.0,1.0,12.77,0.016937248905,3.972241244,0.10053144765217382
442,14.0,323417,,0.01608275,3.2325184,3.9190593,0.0999999999999999,1.9102749638205496,0.0,1.0,12.86,0.016929230375,3.97193933,0.10038262365217383
443,10.0,324040,,0.017149057,3.232585,3.9197273,0.0999999999999999,2.146067415730337,0.0,1.0,12.77,0.016912010475,3.9718862030000004,0.10026166365217383
444,22.0,324918,,0.017199637,3.228104,3.9126904,0.1,2.145785876993166,0.0,1.0,12.93,0.016899523115,3.9719648769999996,0.10016547165217382
445,10.0,325595,,0.020143185,3.2385702,3.9233546,0.0999999999999999,2.1418020679468244,0.0,1.0,12.97,0.016913669495,3.971907239,0.10008497565217384
446,11.0,326276,,0.019169664,3.2248678,3.9080667,0.0999999999999999,2.2129221732745963,0.0,1.0,12.93,0.016944804985,3.971655766,0.10003047165217384
447,18.0,327068,,0.0167656,3.227702,3.9122715,0.0999999999999999,1.994949494949495,0.0,1.0,13.05,0.016931578215,3.971384803,0.10000419165217383
448,4.0,327406,,0.015679413,3.2283657,3.9138703,0.0999999999999999,2.06508875739645,0.0,1.0,12.92,0.016904896225,3.971178008,0.09999999999999991
449,29.0,328603,,0.016638173,3.2092252,3.8889647,0.0999999999999999,1.824561403508772,0.0,1.0,13.13,0.016944176075,3.970790199,0.09999999999999991
450,3.0,328936,,0.019987935,3.2111917,3.8900425,0.0999999999999999,1.957957957957958,0.0,1.0,12.98,0.016996588334999996,3.9703185660000004,0.09999999999999991
451,8.0,329581,,0.018022487,3.22511,3.9076538,0.0999999999999999,2.22015503875969,0.0,1.0,12.95,0.017003945305,3.969892107,0.09999999999999991
452,10.0,330284,,0.015687007,3.2107258,3.891949,0.0999999999999999,2.4295874822190613,0.0,1.0,12.96,0.016959448215,3.969402334,0.09999999999999992
453,7.0,331002,,0.0175612,3.1939368,3.8701735,0.0999999999999999,2.311977715877437,0.0,1.0,12.93,0.016969311005,3.9686477369999995,0.09999999999999992
454,12.0,331691,,0.012360642,3.2010107,3.879196,0.0999999999999999,2.059506531204645,0.0,1.0,12.93,0.016918948155,3.968229313,0.09999999999999992
455,15.0,332794,,0.01585392,3.2019982,3.8820293,0.0999999999999999,2.087035358114234,0.0,1.0,12.96,0.016936092095,3.967936866,0.09999999999999991
456,17.0,333930,,0.015470639,3.1986747,3.8770812,0.0999999999999999,2.026408450704225,0.0,1.0,12.97,0.016892043705,3.9675032019999996,0.09999999999999991
457,10.0,334575,,0.015615401,3.239593,3.9255006,0.0999999999999999,2.1968992248062014,0.0,1.0,13.01,0.016856344914999998,3.9677475479999997,0.09999999999999991
458,7.0,335099,,0.020520246,3.2092764,3.8860054,0.0999999999999999,2.0,0.0,1.0,12.98,0.016879294375,3.9674725989999997,0.09999999999999991
459,9.0,335751,,0.016168281,3.2181962,3.8995743,0.0999999999999999,1.8052147239263805,0.0,1.0,12.83,0.016876967314999998,3.967028368,0.09999999999999992
460,8.0,336286,,0.018213665,3.1970766,3.8717277,0.0999999999999999,2.0261682242990653,0.0,1.0,12.87,0.016909253035000002,3.9665685589999997,0.09999999999999992
461,20.0,337316,,0.015330802,3.1925385,3.8665893,0.1,1.9951456310679607,0.0,1.0,12.92,0.016888013854999998,3.96578841,0.09999999999999991
462,17.0,338351,,0.016398702,3.1852438,3.8578007,0.0999999999999999,2.148792270531401,0.0,1.0,13.03,0.016874002275,3.964648297,0.09999999999999991
463,8.0,338934,,0.018341767,3.1748097,3.8452044,0.0999999999999999,1.9708404802744424,0.0,1.0,13.0,0.016908668805,3.963426004,0.09999999999999991
464,15.0,340137,,0.018370904,3.1844559,3.855867,0.0999999999999999,1.6209476309226931,0.0,1.0,13.06,0.016902405745,3.9621427239999996,0.09999999999999991
465,4.0,340503,,0.015122812,3.164931,3.8335521,0.0999999999999999,2.0273224043715845,0.0,1.0,13.04,0.016912267055,3.960598177,0.09999999999999991
466,24.0,341689,,0.017763035,3.151002,3.8155587,0.0999999999999999,2.069139966273187,0.0,1.0,13.17,0.016927343134999998,3.959080335,0.09999999999999992
467,17.0,342493,,0.015120528,3.1699936,3.8375213,0.1,1.8470149253731345,0.0,1.0,13.21,0.016923526755,3.9578333779999997,0.09999999999999991
468,8.0,343142,,0.017163241,3.1741114,3.843102,0.0999999999999999,2.100154083204931,0.0,1.0,13.15,0.016954432895,3.956634052,0.09999999999999991
469,22.0,344303,,0.012839491,3.157662,3.825235,0.0999999999999999,1.707149009474591,0.0,1.0,13.24,0.016920508245,3.955035259,0.09999999999999991
470,24.0,345458,,0.01555224,3.1565468,3.8218791,0.0999999999999999,1.6571428571428573,0.0,1.0,13.4,0.016901696844999998,3.9532941569999998,0.09999999999999991
471,18.0,346273,,0.016442683,3.14536,3.8087413,0.0999999999999999,2.1865030674846624,0.0,1.0,13.46,0.016884547475,3.951571413,0.09999999999999991
472,4.0,346887,,0.013539409,3.140004,3.8014555,0.0999999999999999,2.1302931596091206,0.0,1.0,13.37,0.016860363814999998,3.949677082,0.09999999999999991
473,17.0,347968,,0.017558979,3.165517,3.8324842,0.1,2.0296022201665127,0.0,1.0,13.3,0.016846109145,3.948200746,0.09999999999999992
474,13.0,348665,,0.015289646,3.145902,3.8097844,0.0999999999999999,2.0416068866571018,0.0,1.0,13.26,0.016857895895000002,3.946693795,0.09999999999999991
475,25.0,349950,,0.01943752,3.1418989,3.8024895,0.0999999999999999,1.6085603112840468,0.0,1.0,13.38,0.016900330435,3.9450550999999994,0.09999999999999991
476,9.0,350632,,0.015703939,3.1437054,3.806204,0.0999999999999999,2.536656891495601,0.0,1.0,13.24,0.016897467565,3.9434799400000005,0.09999999999999991
477,18.0,351782,,0.018503409,3.1283832,3.7880282,0.0999999999999999,1.922608695652174,0.0,1.0,13.28,0.016899805965,3.941512022,0.09999999999999991
478,12.0,352422,,0.012448661,3.11505,3.774535,0.0999999999999999,1.9546875,0.0,1.0,13.29,0.016868172095,3.9394485980000002,0.09999999999999991
479,16.0,353252,,0.014466486,3.1366947,3.7982466,0.0999999999999999,1.972289156626506,0.0,1.0,13.29,0.016822709204999998,3.937281684,0.09999999999999992
480,16.0,354223,,0.01702229,3.1389587,3.8009179,0.1,2.244078269824923,0.0,1.0,13.24,0.016823926315,3.935386676,0.09999999999999992
481,11.0,355054,,0.019914923,3.1553307,3.8205953,0.1,2.3164861612515044,0.0,1.0,13.29,0.016843706695000002,3.9335158190000006,0.09999999999999991
482,8.0,355534,,0.018734008,3.179365,3.8519528,0.1,1.9604166666666667,0.0,1.0,13.19,0.016868207075000002,3.9319784600000003,0.09999999999999991
483,18.0,356397,,0.015948042,3.1478841,3.813576,0.1,1.6187717265353418,0.0,1.0,13.28,0.016874754445,3.9299549329999994,0.09999999999999991
484,6.0,356961,,0.013517265,3.1444747,3.8095315,0.0999999999999999,2.095744680851064,0.0,1.0,13.1,0.016867739975,3.927868918,0.09999999999999991
485,15.0,357783,,0.013492188,3.1422768,3.8056338,0.1,2.0523114355231145,0.0,1.0,13.07,0.016831653805,3.9255045359999996,0.09999999999999992
486,22.0,358862,,0.012557931,3.1428864,3.8070664,0.1,1.607043558850788,0.0,1.0,13.17,0.016806443615,3.9232056900000005,0.09999999999999992
487,7.0,359369,,0.014701635,3.1496408,3.8154073,0.0999999999999999,2.1301775147929,0.0,1.0,13.04,0.016785704515,3.921390846,0.09999999999999991
488,15.0,360191,,0.014536667,3.1323647,3.7923126,0.1,1.948905109489051,0.0,1.0,13.12,0.016743138985,3.919159229,0.09999999999999991
489,9.0,360760,,0.015476593,3.1637862,3.8299026,0.0999999999999999,2.1353251318101933,0.0,1.0,13.04,0.016705418195,3.9173297000000002,0.09999999999999991
490,8.0,361189,,0.014210872,3.1976001,3.8748257,0.0999999999999999,2.31002331002331,0.0,1.0,12.99,0.016660196075,3.916010397,0.09999999999999991
491,6.0,361692,,0.013195155,3.1770525,3.847622,0.1,1.8906560636182903,0.0,1.0,12.94,0.016618993595,3.914286587,0.09999999999999992
492,6.0,362045,,0.012624795,3.1658652,3.8342264,0.0999999999999999,2.045325779036827,0.0,1.0,12.95,0.016599022419999998,3.9125322340000004,0.09999999999999992
493,13.0,362843,,0.015300777,3.1479566,3.8109744,0.0999999999999999,1.8884711779448624,0.0,1.0,13.02,0.016600901759999998,3.9109953929999994,0.09999999999999992
494,6.0,363475,,0.013936753,3.1707358,3.8393693,0.0999999999999999,2.1835443037974684,0.0,1.0,12.88,0.01657312753,3.909422012,0.09999999999999991
495,19.0,364418,,0.014486637,3.1636937,3.8314333,0.1,2.229056203605514,0.0,1.0,12.95,0.0165566852,3.9076325709999997,0.09999999999999991
496,7.0,364842,,0.015572939,3.1577914,3.822237,0.0999999999999999,2.042452830188679,0.0,1.0,12.96,0.016554583669999998,3.905972076,0.09999999999999991
497,8.0,365461,,0.015898464,3.1696348,3.8370488,0.0999999999999999,1.9450726978998385,0.0,1.0,12.81,0.01655062061,3.904257081,0.09999999999999992
498,11.0,365981,,0.012242113,3.1583934,3.8249419,0.0999999999999999,1.932692307692308,0.0,1.0,12.83,0.01649915782,3.902420984,0.09999999999999992
499,10.0,366632,,0.012843951,3.1370869,3.7968152,0.0999999999999999,1.749615975422427,0.0,1.0,12.79,0.016461148029999997,3.8999385060000002,0.09999999999999992
500,6.0,367152,,0.016816067,3.1730223,3.8390095,0.0999999999999999,1.9596153846153843,0.0,1.0,12.7,0.01644859723,3.898069883,0.09999999999999991
501,5.0,367507,,0.023422707,3.1677873,3.8315969,0.0999999999999999,2.1154929577464787,0.0,1.0,12.71,0.01645718255,3.8957174820000002,0.09999999999999991
502,13.0,368315,,0.015056633,3.1650493,3.8304346,0.0999999999999999,2.108910891089109,0.0,1.0,12.79,0.01639492351,3.8939122279999996,0.09999999999999991
503,12.0,369200,,0.01788473,3.1487055,3.8113165,0.1,2.0463276836158197,0.0,1.0,12.84,0.01637026759,3.8919127399999995,0.09999999999999992
504,27.0,370766,,0.015995676,3.150419,3.8145318,0.1,2.6385696040868454,0.0,1.0,12.9,0.01637652918,3.889920214,0.09999999999999992
505,19.0,371754,,0.016665632,3.1538377,3.8189425,0.1,2.1902834008097165,0.0,1.0,12.92,0.0163666305,3.8877780889999998,0.09999999999999992
506,20.0,372896,,0.016216481,3.1397564,3.7985575,0.0999999999999999,1.7364273204903675,0.0,1.0,12.95,0.01636010133,3.8856561540000003,0.09999999999999992
507,16.0,373811,,0.014919293,3.1437426,3.805068,0.0999999999999999,1.886338797814208,0.0,1.0,13.03,0.016294883280000002,3.8836923380000004,0.09999999999999991
508,12.0,374685,,0.014195899,3.1436048,3.8050666,0.0999999999999999,1.973684210526316,0.0,1.0,13.12,0.01626125565,3.8814685790000003,0.09999999999999991
509,5.0,375065,,0.018899644,3.1209137,3.7773519,0.0999999999999999,1.9631578947368424,0.0,1.0,13.11,0.01627220793,3.8789778540000004,0.09999999999999991
510,5.0,375459,,0.01672056,3.1119354,3.766501,0.0999999999999999,2.081218274111675,0.0,1.0,13.1,0.01627555949,3.8764818070000002,0.09999999999999992
511,21.0,376758,,0.018869007,3.13362,3.7925541,0.0999999999999999,2.090839107005389,0.0,1.0,13.23,0.01630173511,3.8741960879999997,0.09999999999999992
512,8.0,377402,,0.017255953,3.1559987,3.8194838,0.0999999999999999,1.815217391304348,0.0,1.0,13.15,0.01631172372,3.872369306,0.09999999999999992
513,12.0,378322,,0.01637597,3.1527128,3.8160987,0.1,2.276086956521739,0.0,1.0,13.21,0.01633786552,3.8703921869999998,0.09999999999999992
514,8.0,379044,,0.015386399,3.124744,3.7819207,0.0999999999999999,2.09972299168975,0.0,1.0,13.07,0.01634603308,3.8679758269999995,0.09999999999999991
515,12.0,379827,,0.011531825,3.1329498,3.7920115,0.0999999999999999,1.9731800766283525,0.0,1.0,13.13,0.0162748782,3.8657372219999995,0.09999999999999991
516,5.0,380183,,0.015022456,3.136514,3.7955172,0.0999999999999999,2.101123595505618,0.0,1.0,13.07,0.016297116860000002,3.863692919,0.09999999999999992
517,5.0,380509,,0.017104857,3.1255884,3.782224,0.0999999999999999,2.0460122699386503,0.0,1.0,12.96,0.01630545663,3.8613678989999998,0.09999999999999992
518,14.0,381321,,0.015545601,3.1157482,3.7721307,0.0999999999999999,2.1416256157635467,0.0,1.0,12.91,0.016311408910000002,3.858832706,0.09999999999999992
519,10.0,381975,,0.013631444,3.1313062,3.7919607,0.0999999999999999,1.984709480122324,0.0,1.0,12.97,0.01625254027,3.8565148830000004,0.09999999999999992
520,14.0,382813,,0.014660824,3.1042569,3.7603173,0.1,2.581145584725537,0.0,1.0,12.93,0.016228041739999997,3.8542427860000004,0.09999999999999991
521,6.0,383345,,0.015017207,3.1209946,3.778632,0.0999999999999999,2.2481203007518795,0.0,1.0,12.85,0.016197168,3.8518893399999996,0.09999999999999991
522,7.0,383996,,0.013777437,3.0912426,3.7411098,0.0999999999999999,2.463901689708141,0.0,1.0,12.65,0.016184968339999998,3.849268598,0.09999999999999991
523,6.0,384455,,0.017971765,3.0951867,3.7458584,0.1,1.8213507625272327,0.0,1.0,12.55,0.01618990777,3.846927902,0.09999999999999992
524,8.0,384999,,0.016062219,3.0955303,3.745929,0.0999999999999999,1.8933823529411764,0.0,1.0,12.53,0.01623229396,3.844572965,0.09999999999999992
525,10.0,385568,,0.013624158,3.121209,3.779223,0.0999999999999999,1.9121265377855887,0.0,1.0,12.54,0.016189856739999998,3.842780303,0.09999999999999992
526,9.0,386104,,0.01714543,3.11703,3.7710814,0.0999999999999999,1.992537313432836,0.0,1.0,12.48,0.016195537609999998,3.841422513,0.09999999999999991
527,7.0,386612,,0.01802986,3.1114318,3.7644446,0.0999999999999999,1.809055118110236,0.0,1.0,12.49,0.01619290453,3.840132299,0.09999999999999991
528,18.0,387613,,0.012415166,3.1190424,3.7742467,0.1,1.905094905094905,0.0,1.0,12.56,0.01615787824,3.839471744,0.09999999999999991
529,14.0,388424,,0.014825976,3.1167986,3.7727728,0.0999999999999999,2.032059186189889,0.0,1.0,12.5,0.01612742798,3.8384576879999996,0.09999999999999992
530,5.0,388804,,0.014848612,3.111132,3.7636924,0.0999999999999999,2.2657894736842104,0.0,1.0,12.43,0.01608282342,3.83718464,0.09999999999999992
531,6.0,389385,,0.014053936,3.0869224,3.7348306,0.0999999999999999,1.9259896729776247,0.0,1.0,12.27,0.01602802996,3.8355231720000003,0.09999999999999992
532,14.0,390355,,0.017772552,3.086791,3.733799,0.1,2.3855670103092783,0.0,1.0,12.34,0.01603776839,3.833830493,0.09999999999999992
533,26.0,391423,,0.015756067,3.0705528,3.7155879,0.1,2.50561797752809,0.0,1.0,12.55,0.01605639346,3.831540683,0.09999999999999991
534,11.0,392076,,0.015081555,3.087161,3.735941,0.0999999999999999,2.1546707503828486,0.0,1.0,12.5,0.01602547701,3.829725839,0.09999999999999991
535,6.0,392657,,0.014063809,3.0732117,3.718683,0.0999999999999999,1.970740103270224,0.0,1.0,12.48,0.01601578071,3.8275959930000005,0.09999999999999992
536,13.0,393342,,0.014884073,3.045588,3.6862166,0.0999999999999999,1.8467153284671531,0.0,1.0,12.44,0.01601232617,3.8249905359999996,0.09999999999999992
537,7.0,393852,,0.013596638,3.04168,3.6793416,0.0999999999999999,2.084313725490196,0.0,1.0,12.37,0.01597675657,3.8226495739999997,0.09999999999999992
538,14.0,394802,,0.018733721,3.0579002,3.6974826,0.1,1.947368421052632,0.0,1.0,12.32,0.015982687359999997,3.8206192499999996,0.09999999999999992
