episode,episode_reward,nb_steps,duration,loss,mae,mean_q,mean_eps,ale.lives,reward_min,reward_max,reward_smooth,loss_smooth,q_smooth,eps_smooth
78,11.0,55998,,0.008600339,0.07509746,0.07882415,0.9500986,1.8475499092558985,0.0,1.0,,,,
79,15.0,56926,,0.008840479,0.059260417,0.05521473,0.9491842,1.8857758620689653,0.0,1.0,,,,
80,16.0,58024,,0.007852363,0.060558975,0.053576283,0.9482734,2.285063752276867,0.0,1.0,,,,
81,6.0,58533,,0.007813392,0.06229516,0.059891485,0.9475498,2.119842829076621,0.0,1.0,,,,
82,12.0,59292,,0.008495022,0.07296596,0.07864736,0.9469792,1.8906455862977605,0.0,1.0,,,,
83,6.0,59951,,0.007814715,0.08489878,0.0953836,0.946342,1.8437025796661608,0.0,1.0,,,,
84,9.0,60528,,0.0074593457,0.05397235,0.05371135,0.9457858,2.1577123050259965,0.0,1.0,,,,
85,6.0,61173,,0.0068413415,0.050744787,0.053530127,0.945235,2.072868217054264,0.0,1.0,,,,
86,9.0,61564,,0.0072735734,0.05237066,0.056042366,0.9447688,2.158567774936061,0.0,1.0,,,,
87,9.0,62202,,0.0064119315,0.052513592,0.053727765,0.9443062,1.8746081504702197,0.0,1.0,,,,
88,8.0,62953,,0.007228729,0.052824203,0.053202912,0.9436798,2.1864181091877497,0.0,1.0,,,,
89,12.0,63750,,0.007216699,0.051117465,0.055107933,0.9429831999999998,2.053952321204517,0.0,1.0,,,,
90,9.0,64619,,0.0072314832,0.052712426,0.05607314,0.9422344,2.0989643268124283,0.0,1.0,,,,
91,8.0,65293,,0.007862483,0.054462753,0.055778414,0.9415396,2.250741839762611,0.0,1.0,,,,
92,9.0,65889,,0.0065092584,0.049837388,0.05228369,0.9409672,1.8993288590604027,0.0,1.0,,,,
93,7.0,66427,,0.008595157,0.055210155,0.058347244,0.9404578,1.903345724907063,0.0,1.0,,,,
94,15.0,67357,,0.0072057573,0.052584995,0.05419684,0.9397972,2.282795698924731,0.0,1.0,,,,
95,4.0,67935,,0.00505821,0.048913404,0.04839869,0.9391186,1.896193771626297,0.0,1.0,,,,
96,5.0,68423,,0.0051358882,0.049124714,0.050578296,0.9386398,2.14344262295082,0.0,1.0,,,,
97,9.0,69045,,0.0075451303,0.053716317,0.05636819,0.9381394,2.0466237942122185,0.0,1.0,,,,
98,9.0,69719,,0.0066399197,0.050730865,0.051826295,0.9375562,1.902077151335312,0.0,1.0,,,,
99,7.0,70378,,0.007511058,0.056272253,0.058708746,0.9369568,1.992412746585736,0.0,1.0,,,,
100,7.0,70899,,0.006044101,0.05531423,0.058678813,0.9364258,2.049904030710173,0.0,1.0,9.86,,,
101,8.0,71415,,0.0059714355,0.05734244,0.062418368,0.9359596,2.050387596899225,0.0,1.0,9.86,,,
102,11.0,72008,,0.0068861987,0.057054624,0.063744105,0.9354609999999998,2.1703204047217537,0.0,1.0,9.87,,,
103,10.0,73035,,0.006349173,0.05740749,0.063315146,0.934732,1.8792599805258032,0.0,1.0,9.87,,,
104,9.0,73639,,0.007668609,0.060497586,0.06441906,0.9339975999999998,1.9586092715231789,0.0,1.0,9.9,,,
105,5.0,74208,,0.00786511,0.060337692,0.06330569,0.9334702,2.444639718804921,0.0,1.0,9.85,,,
106,22.0,75570,,0.0062146774,0.05557457,0.05860931,0.9326008,2.0837004405286343,0.0,1.0,9.94,,,
107,14.0,76491,,0.007087524,0.06039247,0.063680574,0.931573,2.3159609120521174,0.0,1.0,9.96,,,
108,11.0,77447,,0.0065404074,0.056344762,0.05901641,0.9307288,1.963389121338912,0.0,1.0,10.01,,,
109,8.0,78006,,0.0077956677,0.059549086,0.0634011,0.9300466,2.0948121645796065,0.0,1.0,9.97,,,
110,8.0,78614,,0.0073637953,0.059052955,0.06219776,0.929521,2.2039473684210527,0.0,1.0,10.0,,,
111,7.0,79348,,0.0067782756,0.059913438,0.063765176,0.928918,1.9727520435967305,0.0,1.0,9.95,,,
112,1.0,79802,,0.0069452752,0.058205698,0.0616275,0.9283834,2.3348017621145374,0.0,1.0,9.87,,,
113,6.0,80396,,0.005976555,0.05942138,0.06534698,0.9279118,1.8383838383838385,0.0,1.0,9.88,,,
114,6.0,81036,,0.006179613,0.063926674,0.06922483,0.9273574,2.0640625,0.0,1.0,9.84,,,
115,5.0,81461,,0.008454991,0.0669143,0.071212105,0.9268768000000002,2.0494117647058823,0.0,1.0,9.72,,,
116,18.0,82315,,0.007868307,0.065784626,0.07051426,0.9263008,2.0163934426229506,0.0,1.0,9.83,,,
117,6.0,82928,,0.00715348,0.06272566,0.06753097,0.925642,2.1060358890701467,0.0,1.0,9.85,,,
118,12.0,83782,,0.007443152,0.068842314,0.07639395,0.9249814,2.5971896955503517,0.0,1.0,9.89,,,
119,1.0,84284,,0.007215282,0.06447305,0.06999287,0.9243712,2.087649402390438,0.0,1.0,9.83,,,
120,7.0,84782,,0.0065211398,0.06287555,0.06898184,0.9239212,2.062248995983936,0.0,1.0,9.85,,,
121,11.0,85442,,0.0077486546,0.06536609,0.07031755,0.9233992,1.8272727272727276,0.0,1.0,9.84,,,
122,8.0,85994,,0.008315541,0.0687592,0.07314074,0.9228538,1.940217391304348,0.0,1.0,9.78,,,
123,9.0,86614,,0.007040696,0.06556211,0.071254954,0.9223264,2.3193548387096774,0.0,1.0,9.78,,,
124,9.0,87133,,0.0064441003,0.063178115,0.06770699,0.9218134,1.9826589595375723,0.0,1.0,9.79,,,
125,6.0,87851,,0.0062910896,0.06315662,0.069786996,0.9212572,2.3997214484679668,0.0,1.0,9.7,,,
126,4.0,88362,,0.0070367353,0.063539945,0.06727348,0.9207046,2.101761252446184,0.0,1.0,9.67,,,
127,6.0,88734,,0.005427454,0.05976891,0.06493043,0.9203068000000002,2.255376344086021,0.0,1.0,9.65,,,
128,10.0,89533,,0.0070583643,0.06274465,0.06740978,0.9197794,2.381727158948686,0.0,1.0,9.67,,,
129,8.0,90213,,0.007288753,0.06617754,0.07108792,0.9191134,2.3544117647058824,0.0,1.0,9.69,,,
130,8.0,90713,,0.0066763917,0.06872319,0.0733773,0.9185824,2.174,0.0,1.0,9.64,,,
131,12.0,91388,,0.006892203,0.070566915,0.07649182,0.9180550000000002,2.448888888888889,0.0,1.0,9.7,,,
132,3.0,91898,,0.007306098,0.06903292,0.07222693,0.9175222,2.247058823529412,0.0,1.0,9.61,,,
133,15.0,92840,,0.0066049993,0.06954946,0.074955374,0.9168688,2.1443736730360934,0.0,1.0,9.68,,,
134,18.0,94276,,0.006778374,0.06887558,0.07456789,0.9157996,1.5055710306406684,0.0,1.0,9.82,,,
135,11.0,95122,,0.007900463,0.070363514,0.075338446,0.9147718,2.5118203309692677,0.0,1.0,9.84,,,
136,5.0,95526,,0.0048394753,0.06525625,0.06852086,0.9142084000000004,2.245049504950495,0.0,1.0,9.74,,,
137,17.0,97006,,0.0066350126,0.069480166,0.07441528,0.9133606,1.3486486486486486,0.0,1.0,9.81,,,
138,12.0,97848,,0.0068885917,0.0703914,0.07699639,0.9123166,2.36104513064133,0.0,1.0,9.8,,,
139,7.0,98377,,0.0071204696,0.07144894,0.07790244,0.9116992,2.0207939508506616,0.0,1.0,9.81,,,
140,9.0,99022,,0.006309197,0.0700828,0.0763895,0.91117,1.84031007751938,0.0,1.0,9.78,,,
141,14.0,99993,,0.0075217467,0.07002773,0.07475549,0.9104428,1.7167868177136971,0.0,1.0,9.84,,,
142,3.0,100517,,0.009244096,0.08992708,0.100647524,0.9097696,2.454198473282443,0.0,1.0,9.77,,,
143,6.0,100998,,0.005856813,0.08282677,0.09201722,0.9093178,2.1496881496881497,0.0,1.0,9.62,,,
144,6.0,101391,,0.0074574165,0.083069175,0.091361016,0.9089254000000002,2.1399491094147582,0.0,1.0,9.58,,,
145,16.0,102284,,0.007954764,0.08739482,0.0967728,0.9083476,1.609182530795073,0.0,1.0,9.57,,,
146,12.0,103105,,0.0074180453,0.08827385,0.098451816,0.9075754,2.315468940316687,0.0,1.0,9.55,,,
147,16.0,104123,,0.0067831795,0.086748235,0.0960745,0.9067474,2.0373280943025542,0.0,1.0,9.51,,,
148,7.0,104606,,0.0069473153,0.08596585,0.09469515,0.9060724,2.0538302277432714,0.0,1.0,9.41,,,
149,21.0,105628,,0.0064980336,0.084232666,0.0916861,0.9053956,1.8874755381604695,0.0,1.0,9.54,,,
150,7.0,106210,,0.0065529854,0.083930105,0.09112637,0.9046738000000002,2.1374570446735395,0.0,1.0,9.54,,,
151,17.0,107252,,0.007818765,0.08882042,0.10138448,0.903943,2.401151631477927,0.0,1.0,9.65,,,
152,4.0,107852,,0.007877804,0.091030486,0.10470506,0.903205,2.24,0.0,1.0,9.61,,,
153,12.0,108720,,0.0067498125,0.087115206,0.0967111,0.9025444,2.1705069124423964,0.0,1.0,9.62,,,
154,8.0,109372,,0.005765702,0.083424434,0.09247126,0.9018604000000002,2.188650306748466,0.0,1.0,9.64,,,
155,12.0,110043,,0.0076353294,0.08948866,0.09924516,0.9012646,2.263785394932936,0.0,1.0,9.72,,,
156,12.0,110744,,0.0074331453,0.10133465,0.11468218,0.9006472000000001,1.8088445078459343,0.0,1.0,9.75,,,
157,9.0,111376,,0.00675687,0.10147377,0.11513498,0.9000478000000002,2.0901898734177213,0.0,1.0,9.72,,,
158,8.0,112038,,0.006651639,0.09841499,0.111344025,0.8994645999999998,1.9637462235649548,0.0,1.0,9.74,,,
159,9.0,112885,,0.007467502,0.099255286,0.1131671,0.8987842000000001,1.6623376623376624,0.0,1.0,9.73,,,
160,6.0,113526,,0.007564038,0.10256841,0.11541407,0.8981146000000001,2.4399375975039,0.0,1.0,9.69,,,
161,14.0,114470,,0.006406894,0.09906853,0.1125186,0.8974017999999999,2.2383474576271185,0.0,1.0,9.74,,,
162,5.0,114871,,0.007122568,0.10077247,0.11404007,0.896797,2.326683291770573,0.0,1.0,9.72,,,
163,16.0,115879,,0.0057317787,0.09903896,0.11284164,0.8961633999999999,2.2609126984126986,0.0,1.0,9.78,,,
164,8.0,116430,,0.0077891382,0.10542569,0.11921888,0.8954614000000001,2.114337568058076,0.0,1.0,9.7,,,
165,9.0,117073,,0.0075003603,0.10015295,0.11745872,0.8949232,1.8989113530326596,0.0,1.0,9.66,,,
166,13.0,117920,,0.0066955746,0.100756764,0.11589189,0.8942536,2.208972845336482,0.0,1.0,9.67,,,
167,9.0,118431,,0.006448915,0.09625895,0.109071024,0.8936434,2.101761252446184,0.0,1.0,9.67,,,
168,4.0,118867,,0.0057236957,0.09807924,0.11031015,0.8932168000000003,2.2041284403669725,0.0,1.0,9.61,,,
169,5.0,119523,,0.0065531884,0.098057166,0.11084209,0.8927253999999999,1.9359756097560976,0.0,1.0,9.62,,,
170,2.0,120106,,0.0064927684,0.09943856,0.11265833,0.8921674,2.2264150943396226,0.0,1.0,9.59,,,
171,9.0,120474,,0.0064406525,0.10021165,0.11552239,0.8917390000000001,2.239130434782609,0.0,1.0,9.4,0.007178597088999999,0.07839456607,0.922783672
172,10.0,121232,,0.0072979825,0.10459468,0.12041102,0.8912331999999998,2.113456464379947,0.0,1.0,9.45,0.007098123114,0.07804957257,0.9221477140000001
173,6.0,121828,,0.0082575185,0.10594064,0.11985082,0.8906248,1.988255033557047,0.0,1.0,9.32,0.007091407649,0.07848002731,0.9215124940000001
174,13.0,122731,,0.0069060856,0.10387639,0.11792197,0.8899498,2.4385382059800667,0.0,1.0,9.37,0.007074227830000001,0.07904327018,0.920879326
175,8.0,123371,,0.006618182,0.10292578,0.11720641,0.889255,2.0765625,0.0,1.0,9.29,0.00706807313,0.07956405578,0.920247958
176,12.0,124817,,0.0064480277,0.10317045,0.11879414,0.8883154000000001,2.040110650069156,0.0,1.0,9.29,0.0070367156269999995,0.08008198128,0.919615816
177,13.0,125631,,0.007564226,0.10342558,0.11780078,0.8872984000000002,2.0491400491400493,0.0,1.0,9.32,0.007040202667000001,0.08055093817999999,0.9189799479999999
178,6.0,126245,,0.007841829,0.10780305,0.12542067,0.8866558,1.9267100977198697,0.0,1.0,9.27,0.0070326175670000005,0.08101690338,0.9183455199999999
179,7.0,126895,,0.0071470607,0.10552944,0.11929725,0.8860869999999998,2.003076923076923,0.0,1.0,9.19,0.007015683384,0.08165772858,0.917714548
180,18.0,127622,,0.0063317,0.10151909,0.11672533,0.8854677999999999,1.751031636863824,0.0,1.0,9.21,0.007000476754,0.08228921905,0.9170864919999999
181,15.0,128554,,0.005802036,0.098317765,0.11232939,0.8847208,2.4474248927038627,0.0,1.0,9.3,0.006980363194,0.0828135981,0.9164582019999998
182,11.0,129358,,0.0064143697,0.10296492,0.11812353,0.8839396,2.5522388059701493,0.0,1.0,9.29,0.006959556671,0.0832083598,0.915827806
183,19.0,130335,,0.006515925,0.10746081,0.122922435,0.8831386,2.196519959058342,0.0,1.0,9.42,0.006946568771,0.08348374815,0.915195772
184,16.0,131319,,0.00784546,0.11456271,0.13180467,0.8822565999999998,2.2591463414634148,0.0,1.0,9.49,0.006950429914,0.08426468135000001,0.91456048
185,7.0,131808,,0.0064018928,0.11173148,0.13004571,0.8815941999999999,1.899795501022495,0.0,1.0,9.5,0.006946035427,0.08502983718,0.9139240719999999
186,8.0,132329,,0.006661996,0.10943892,0.12547818,0.8811388,1.8809980806142037,0.0,1.0,9.49,0.006939919653,0.08572419532,0.913287772
187,13.0,133136,,0.006577739,0.109358534,0.12489472,0.8805412,1.978934324659232,0.0,1.0,9.53,0.0069415777280000006,0.08643586487,0.9126501220000001
188,12.0,133830,,0.0062138056,0.110427596,0.12707132,0.8798662000000002,2.435158501440922,0.0,1.0,9.57,0.0069314284940000005,0.08717454895,0.912011986
189,10.0,134417,,0.007114498,0.11112687,0.1269012,0.8792884000000001,1.9778534923339013,0.0,1.0,9.55,0.006930406484,0.08789248162,0.9113750379999999
190,13.0,135090,,0.007381222,0.11145695,0.12863387,0.8787214000000001,1.7473997028231798,0.0,1.0,9.59,0.0069319038720000005,0.08861808891999999,0.910739908
191,10.0,135903,,0.006825018,0.10947839,0.12656286,0.8780536,2.082410824108241,0.0,1.0,9.61,0.006921529222,0.08932593338,0.910105048
192,16.0,136947,,0.008124045,0.11299213,0.13019687,0.8772184,2.039272030651341,0.0,1.0,9.68,0.006937677088,0.09010506518,0.9094675600000001
193,10.0,138035,,0.0056078844,0.11003734,0.12725028,0.876259,2.0183823529411766,0.0,1.0,9.71,0.0069078043619999994,0.09079409554,0.9088255719999999
194,9.0,138846,,0.007881442,0.11367367,0.12914106,0.8754040000000001,2.12577065351418,0.0,1.0,9.65,0.006914561209,0.09154353774,0.90818164
195,7.0,139395,,0.0057846745,0.10633373,0.121683635,0.8747920000000001,2.0054644808743167,0.0,1.0,9.68,0.0069218258539999996,0.09227638719,0.9075383739999999
196,6.0,140031,,0.007995059,0.11608371,0.13141891,0.8742591999999999,1.8427672955974843,0.0,1.0,9.69,0.006950417562,0.09308479333,0.906894568
197,8.0,140575,,0.005594938,0.12305546,0.14133614,0.8737281999999998,2.1341911764705883,0.0,1.0,9.68,0.006930915638999999,0.09393447283,0.906250456
198,2.0,140917,,0.0067483825,0.12247672,0.14085801,0.8733285999999997,2.12280701754386,0.0,1.0,9.61,0.006932000267,0.09482478997999999,0.9056081800000001
199,6.0,141478,,0.0066148047,0.123957716,0.14297073,0.8729218000000001,2.121212121212121,0.0,1.0,9.6,0.0069230377340000005,0.09566740982000001,0.90496783
200,11.0,142117,,0.005971215,0.123594716,0.14355859,0.8723818,1.8200312989045384,0.0,1.0,9.64,0.006922308874,0.09651620759,0.9043273900000002
201,4.0,142835,,0.0068668122,0.12616758,0.1464969,0.8717716,2.4289693593314765,0.0,1.0,9.6,0.006931262641,0.09735699291000001,0.9036855100000001
202,10.0,143656,,0.006184445,0.12386456,0.14238046,0.8710804,1.887941534713764,0.0,1.0,9.59,0.0069242451039999995,0.09814335646,0.9030417040000001
203,7.0,144287,,0.0078922175,0.12980688,0.15032351,0.8704270000000001,2.405705229793978,0.0,1.0,9.56,0.006939675549000001,0.0990134401,0.902398654
204,11.0,145076,,0.0070913625,0.12791593,0.14855066,0.8697879999999999,1.6945500633713562,0.0,1.0,9.58,0.0069339030840000005,0.0998547561,0.901756558
205,4.0,145633,,0.006267083,0.12530844,0.14540547,0.8691814,2.078994614003591,0.0,1.0,9.57,0.006917922814,0.1006757539,0.90111367
206,16.0,146596,,0.006678767,0.12705982,0.1473023,0.8684974000000001,2.4714434060228454,0.0,1.0,9.51,0.00692256371,0.1015626838,0.9004726359999999
207,12.0,147409,,0.006821617,0.12709087,0.14766997,0.8676982,2.227552275522755,0.0,1.0,9.49,0.006919904639999999,0.10240257776,0.899833888
208,7.0,148152,,0.006985029,0.12684034,0.14933974,0.866998,2.4064602960969044,0.0,1.0,9.45,0.006924350856,0.10330581105999999,0.89919658
209,8.0,148601,,0.0069172834,0.12774391,0.14906467,0.8664616,2.200445434298441,0.0,1.0,9.45,0.0069155670130000005,0.10416244676000001,0.8985607300000001
210,8.0,149365,,0.0070912302,0.1273294,0.1488417,0.8659144000000001,2.085078534031413,0.0,1.0,9.45,0.006912841362,0.10502888616,0.8979246639999999
211,12.0,150211,,0.007712586,0.1324272,0.15478101,0.8651907999999999,2.4881796690307327,0.0,1.0,9.5,0.0069221844659999995,0.1059390445,0.8972873920000001
212,6.0,150834,,0.007191565,0.13843407,0.16267563,0.8645302,1.853932584269663,0.0,1.0,9.55,0.006924647364,0.1069495258,0.89664886
213,9.0,151517,,0.006937873,0.13754016,0.1616465,0.8639415999999999,1.986822840409956,0.0,1.0,9.58,0.006934260543999999,0.10791252100000001,0.8960091579999999
214,5.0,151936,,0.0060655707,0.14350864,0.1711422,0.8634465999999998,2.1408114558472557,0.0,1.0,9.57,0.006933120121,0.1089316947,0.89537005
215,3.0,152414,,0.006856757,0.14216334,0.16799882,0.8630434,2.1820083682008367,0.0,1.0,9.55,0.006917137781,0.10989956185000001,0.894731716
216,14.0,153323,,0.0070875525,0.14213228,0.16776222,0.8624188000000002,1.7722772277227723,0.0,1.0,9.51,0.006909330236,0.11087204145,0.894092896
217,7.0,153984,,0.007892651,0.14208007,0.16299878,0.8617132000000001,2.2738275340393344,0.0,1.0,9.52,0.006916721946,0.11182671955,0.893453608
218,11.0,154629,,0.0064050057,0.14180192,0.16638267,0.8611246000000002,2.3410852713178296,0.0,1.0,9.51,0.006906340483,0.11272660674999999,0.8928150400000001
219,13.0,155507,,0.0075144856,0.14089692,0.16202588,0.8604388000000001,2.0364464692482915,0.0,1.0,9.63,0.006909332519,0.11364693684999999,0.892175716
220,8.0,155887,,0.007108931,0.13861401,0.16150479,0.8598735999999997,2.226315789473684,0.0,1.0,9.64,0.006915210430999999,0.11457216635,0.8915352400000001
221,18.0,156756,,0.007815978,0.14123333,0.16424432,0.8593120000000001,2.2669735327963174,0.0,1.0,9.71,0.006915883665,0.11551143405,0.890894368
222,6.0,157268,,0.0055910414,0.13832398,0.16076377,0.8586910000000001,2.158203125,0.0,1.0,9.69,0.006888638669,0.11638766435,0.89025274
223,10.0,158001,,0.0056318725,0.1355064,0.15682264,0.8581294,2.0900409276944067,0.0,1.0,9.7,0.006874550434000001,0.11724334121,0.8896107699999999
224,11.0,158466,,0.008063581,0.14314058,0.1654266,0.8575894000000001,2.167741935483871,0.0,1.0,9.72,0.006890745240999999,0.11822053731,0.8889685300000001
225,13.0,159294,,0.0070602456,0.13814263,0.16026828,0.857008,2.0144927536231885,0.0,1.0,9.79,0.006898436801000001,0.11912535015000002,0.888326038
226,14.0,160206,,0.007277153,0.14331828,0.16613254,0.8562249999999999,2.0975877192982457,0.0,1.0,9.89,0.0069008409780000005,0.12011394075,0.887681242
227,4.0,160585,,0.004731545,0.14241908,0.16718575,0.8556436000000003,2.2559366754617414,0.0,1.0,9.87,0.006893881888,0.12113649395,0.8870346100000001
228,19.0,161386,,0.0076973205,0.15267,0.17694958,0.8551126000000001,2.290886392009988,0.0,1.0,9.96,0.00690027145,0.12223189195,0.8863879419999999
229,9.0,161967,,0.005429249,0.15269423,0.17772445,0.8544916,2.2013769363166955,0.0,1.0,9.97,0.006881676409999999,0.12329825725000002,0.885741724
230,7.0,162338,,0.008046054,0.15337971,0.17711654,0.8540631999999997,2.2183288409703503,0.0,1.0,9.96,0.006895373032999999,0.12433564965,0.885096532
231,6.0,162981,,0.007630726,0.15134175,0.17602398,0.853606,1.880248833592535,0.0,1.0,9.9,0.006902758263,0.12533097125,0.884452042
232,6.0,163493,,0.006961216,0.15425672,0.18313462,0.8530858000000001,2.087890625,0.0,1.0,9.93,0.006899309443000001,0.12644004815,0.883807678
233,6.0,164099,,0.007891842,0.15621465,0.1845935,0.8525836,2.033003300330033,0.0,1.0,9.84,0.006912177869999999,0.12753642940999999,0.883164826
234,17.0,165197,,0.0066512777,0.15127894,0.17747858,0.8518167999999999,2.1766848816029145,0.0,1.0,9.83,0.006910906907000001,0.12856553631,0.882524998
235,6.0,165840,,0.0074940547,0.14976206,0.17442565,0.8510338,1.8818040435458787,0.0,1.0,9.78,0.006906842824,0.12955640835,0.8818876179999999
236,10.0,166627,,0.0072246166,0.1493623,0.17408365,0.8503912,1.7293519695044473,0.0,1.0,9.83,0.006930694236999999,0.13061203624999998,0.8812494460000001
237,7.0,167410,,0.0056955293,0.14570351,0.16956668,0.8496838,2.35632183908046,0.0,1.0,9.73,0.006921299404,0.13156355025,0.8806126780000001
238,10.0,168206,,0.0071998215,0.15098229,0.17728043,0.8489727999999999,2.1381909547738696,0.0,1.0,9.71,0.006924411702,0.13256639065,0.8799792400000002
239,11.0,169127,,0.008182784,0.15485571,0.18273893,0.8482005999999999,2.527687296416938,0.0,1.0,9.75,0.006935034846,0.13361475555,0.879344254
240,12.0,169817,,0.006497587,0.15136132,0.17684163,0.8474751999999999,2.214492753623188,0.0,1.0,9.78,0.006936918745999999,0.13461927685,0.878707306
241,9.0,170375,,0.0065129925,0.15479478,0.18181989,0.8469136,1.6630824372759856,0.0,1.0,9.73,0.0069268312040000005,0.13568992085,0.878072014
